family,condition,seed,train_eps,rob_lam,eps,n_inputs,subset_accuracy_clean,subset_accuracy_adv,subset_misclassification_adv,attack_success_rate,n_clean_correct,subset_ece_clean,subset_ece_adv,mean_mutual_information_clean,mean_mutual_information_adv,mean_mutual_information_delta,delta_mutual_information_attack_success,delta_mutual_information_attack_failed,delta_mutual_information_success_gap,mean_one_minus_confidence_clean,mean_one_minus_confidence_adv,mean_one_minus_confidence_delta,delta_one_minus_confidence_attack_success,delta_one_minus_confidence_attack_failed,delta_one_minus_confidence_success_gap,n_inputs_cert,mean_p_safe_point,median_p_safe_point,mean_p_safe_optimistic,mean_p_safe_lower,mean_p_safe_upper,mean_interval_width,mean_ci_width,mean_unknown_frac,mean_property_evaluations,mean_net_frac_safe,mean_net_frac_unsafe,p_safe_q05,p_safe_q25,p_safe_q50,p_safe_q75,p_safe_q95,frac_robust_tau0.5,frac_below_tau0.5,frac_inconclusive_tau0.5,frac_robust_tau0.9,frac_below_tau0.9,frac_inconclusive_tau0.9,frac_robust_tau0.95,frac_below_tau0.95,frac_inconclusive_tau0.95
deterministic,standard,4,,,0.05,50,1.0,0.54,0.46,0.46,50,0.0002033710479736328,0.46490378737449645,-2.6563117295937134e-08,-9.397858661941427e-08,-6.741546932347714e-08,-5.055196670928521e-08,-8.178067525408508e-08,3.1228708544799866e-08,0.0002033710479736328,0.05298306107521057,0.05277969002723694,0.03603688789450604,0.06704207702919289,-0.031005189134686847,50.0,0.0,0.0,0.54,0.0,0.5745,0.5745,0.037315636908736065,0.54,97.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.54,0.0,0.46,0.54,0.0,0.46,0.54
deterministic,standard,4,,,0.07,50,1.0,0.26,0.74,0.74,50,0.0002033710479736328,0.7129713690280914,-2.6563117295937134e-08,6.523747089204335e-09,3.308686438514147e-08,4.258503735304447e-08,6.053602861109845e-09,3.653143449193463e-08,0.0002033710479736328,0.07008404850959778,0.06988067746162414,0.039056856889982484,0.15761001293475813,-0.11855315604477565,50.0,0.0,0.0,0.27858746348213825,0.0,0.33399999999999996,0.33399999999999996,0.037315636908736065,0.27876288659793813,98.88,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.28,0.0,0.72,0.28,0.0,0.72,0.28
deterministic,standard,4,,,0.08,50,1.0,0.08,0.92,0.92,50,0.0002033710479736328,0.8743678140640259,-2.6563117295937134e-08,2.2998355397874092e-08,4.9561472693811226e-08,3.508274529172838e-08,2.1606683781776395e-07,-1.8098409252603556e-07,0.0002033710479736328,0.053174285888671874,0.05297091484069824,0.04728964878165204,0.11830547451972961,-0.07101582573807758,50.0,0.0,0.0,0.06417808219178082,0.0,0.1346780821917808,0.1346780821917808,0.037315636908736065,0.06474226804123712,100.9,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,0.94,0.06000000000000005,0.0,0.94,0.06000000000000005
deterministic,standard,4,,,0.1,50,1.0,0.02,0.98,0.98,50,0.0002033710479736328,0.9850779330730438,-2.6563117295937134e-08,4.654155229544266e-09,3.12172725254814e-08,2.9421517075985485e-08,1.1920928955078125e-07,-8.978777247479577e-08,0.0002033710479736328,0.009311429262161254,0.009108058214187621,0.0019524255577398806,0.35973405838012695,-0.35778163282238706,50.0,0.0,0.0,0.02,0.0,0.09349999999999996,0.09349999999999996,0.037315636908736065,0.02,97.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018
deterministic,standard,4,,,0.15,50,1.0,0.0,1.0,1.0,50,0.0002033710479736328,0.999961587190628,-2.6563117295937134e-08,-3.835000308215035e-08,-1.1786885786213217e-08,-1.1786885786213217e-08,,,0.0002033710479736328,3.8412809371948244e-05,-0.00016495823860168457,-0.00016495823860168457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,0,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.00398416042327876,0.006887487173080444,0.007881323276058368,0.012195128284536167,0.0043138050084778005,,0.0043138050084778005,,0.003984160423278808,0.006887487173080444,0.0029033267498016356,,0.0029033267498016356,,50.0,0.9963270005757053,1.0,0.9965311500094108,0.9213270005757052,0.9993354978354978,0.07800849725979257,0.04020734948575945,0.00018909702847526682,98.78,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.96,0.0,0.040000000000000036,0.0,0.0,1.0
mc_dropout,robust,0,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.00398416042327876,0.01738743543624878,0.007881323276058368,0.023552561504948243,0.015671238228889876,,0.015671238228889876,,0.003984160423278808,0.01738743543624878,0.013403275012969972,,0.013403275012969972,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,0,0.08,0.25,0.05,50,1.0,0.98,0.02,0.02,50,0.00398416042327876,0.04059439897537231,0.007881323276058368,0.03755765164925833,0.029676328373199966,0.38877157121896744,0.02234785402940879,0.36642371718955863,0.003984160423278808,0.040277678966522214,0.036293518543243405,0.43825095891952515,0.0280903054743397,0.41016065344518543,50.0,0.9486795796827024,1.0,0.9729851122862309,0.8736795796827024,0.9796301369863013,0.10595055730359886,0.046968137456557126,0.02411432036980097,116.88,0.96,0.0,0.5445205479452055,1.0,1.0,1.0,1.0,0.94,0.0,0.06000000000000005,0.86,0.08,0.06000000000000001,0.0,0.08,0.92
mc_dropout,robust,0,0.08,0.25,0.07,50,1.0,0.96,0.04,0.04,50,0.00398416042327876,0.08436702013015748,0.007881323276058368,0.04950931170256809,0.041627988426509714,0.15311439707875252,0.03698272139933293,0.1161316756794196,0.003984160423278808,0.06742357492446899,0.06343941450119019,0.23315894603729248,0.05636776735385259,0.17679117868343988,50.0,0.8925414696480475,1.0,0.9424962294994773,0.821012898219476,0.952380021548407,0.1313671233289309,0.04923889685417407,0.049237072906929455,130.3,0.88,0.04,0.12845694716242662,0.9724916387959865,1.0,1.0,1.0,0.88,0.04,0.07999999999999999,0.74,0.1,0.16,0.0,0.12,0.88
mc_dropout,robust,0,0.08,0.25,0.08,50,1.0,0.9,0.1,0.1,50,0.00398416042327876,0.049233763813972486,0.007881323276058368,0.05649449101416394,0.048613167738105575,0.1214397618547082,0.04052132394737195,0.08091843790733624,0.003984160423278808,0.0809230488538742,0.0769388884305954,0.317671138048172,0.050190860695309106,0.2674802773528629,50.0,0.8507088664592688,1.0,0.9184796939320463,0.7813548841583838,0.9310180925303696,0.14966320837198574,0.05391507898960704,0.06684019144978122,152.9,0.88,0.1,0.008849557522123908,0.8934108527131783,1.0,1.0,1.0,0.88,0.08,0.039999999999999994,0.64,0.12,0.24,0.0,0.12,0.88
mc_dropout,robust,0,0.08,0.25,0.1,50,1.0,0.86,0.14,0.14,50,0.00398416042327876,0.10502576351165765,0.007881323276058368,0.06831760437227785,0.060436281096219485,0.05836972341473613,0.06077269746297259,-0.0024029740482364587,0.003984160423278808,0.1131868028640747,0.1092026424407959,0.22428974083491734,0.09046753339989241,0.13382220743502493,50.0,0.6888332731089594,0.9208796764408493,0.8680375264997738,0.6256773591304647,0.8883697710882796,0.26269241195781495,0.06031035957644095,0.1779206634174971,179.9,0.72,0.12,0.0,0.21917808219178078,0.9208796764408493,1.0,1.0,0.72,0.12,0.16000000000000003,0.48,0.18,0.34,0.0,0.18,0.8200000000000001
mc_dropout,robust,0,0.08,0.25,0.15,50,1.0,0.56,0.44,0.44,50,0.00398416042327876,0.21238955438137055,0.007881323276058368,0.07965675145387649,0.07177542817781812,0.05594215933855198,0.08421585369438438,-0.028273694355832393,0.003984160423278808,0.2842546373605728,0.280270476937294,0.35709207030859863,0.21991065357412612,0.1371814167344725,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,1,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.002536394596099889,0.004598022699356079,0.005159478127440593,0.008147632546398427,0.0029881544189578335,,0.0029881544189578335,,0.0025363945960998535,0.004598022699356079,0.0020616281032562254,,0.0020616281032562254,,50.0,0.9982158894645942,1.0,0.9984376163873371,0.923215889464594,1.0,0.07678411053540585,0.03965151389770325,0.0002072538860103627,96.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.98,0.0,0.020000000000000018,0.0,0.0,1.0
mc_dropout,robust,1,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.002536394596099889,0.015300533771514916,0.005159478127440593,0.019928879103781584,0.01476940097634099,,0.01476940097634099,,0.0025363945960998535,0.015300533771514892,0.012764139175415039,,0.012764139175415039,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,1,0.08,0.25,0.05,50,1.0,0.98,0.02,0.02,50,0.002536394596099889,0.03894799709320074,0.005159478127440593,0.03240657816924795,0.027247100041807356,0.33095674216747284,0.02104894408005908,0.30990779808741376,0.0025363945960998535,0.03483795404434204,0.03230155944824219,0.3907608985900879,0.024986062731061662,0.3657748358590262,50.0,0.9426307960285889,1.0,0.9708609732733565,0.8682771374920035,0.9788932106789321,0.11061607318692847,0.04715829061412022,0.027889859625411538,118.3,0.96,0.02,0.5700342465753425,1.0,1.0,1.0,1.0,0.94,0.02,0.04000000000000005,0.86,0.04,0.1,0.0,0.06,0.94
mc_dropout,robust,1,0.08,0.25,0.07,50,1.0,0.94,0.06,0.06,50,0.002536394596099889,0.08192269265651704,0.005159478127440593,0.04223780057363911,0.03707832244619851,0.1648415643721819,0.02892322189773149,0.1359183424744504,0.0025363945960998535,0.06723399460315704,0.0646976000070572,0.3576004405816396,0.04600167401293491,0.31159876656870467,50.0,0.8853469371726329,1.0,0.9388614745256244,0.813346937172633,0.951288705091755,0.13794176791912205,0.05008559195807342,0.05312083615123461,131.68,0.88,0.04,0.13864155251141558,0.9724916387959865,1.0,1.0,1.0,0.88,0.04,0.07999999999999999,0.74,0.12,0.14,0.0,0.12,0.88
mc_dropout,robust,1,0.08,0.25,0.08,50,1.0,0.9,0.1,0.1,50,0.002536394596099889,0.09632037818431852,0.005159478127440593,0.04681181844935054,0.041652340321909946,0.1131007238291204,0.033713631043331006,0.0793870927857894,0.0025363945960998535,0.0784761780500412,0.07593978345394134,0.31425113677978517,0.04946074419551426,0.2647903925842709,50.0,0.8426493496153823,0.9908256880733946,0.9087399761731167,0.7749541115201443,0.9234134138386395,0.14845930231849505,0.053464706609761964,0.06488526779358673,149.36,0.88,0.08,0.0,0.875858123569794,0.9908256880733946,1.0,1.0,0.88,0.06,0.06,0.64,0.12,0.24,0.0,0.12,0.88
mc_dropout,robust,1,0.08,0.25,0.1,50,1.0,0.84,0.16,0.16,50,0.002536394596099889,0.11198099851608274,0.005159478127440593,0.058555791523540394,0.0533963133960998,0.05399481323142652,0.05328231342746614,0.0007124998039603828,0.0025363945960998535,0.10655192852020264,0.10401553392410279,0.2044399231672287,0.08488707883017403,0.11955284433705467,50.0,0.6849225628941004,0.9606067219554779,0.8434052440809066,0.624804573147324,0.8682926493094086,0.24348807616208468,0.059574830077571014,0.15939156414398245,174.74,0.72,0.14,0.0,0.3236301369863014,0.9606067219554779,1.0,1.0,0.7,0.14,0.16000000000000003,0.48,0.18,0.34,0.0,0.24,0.76
mc_dropout,robust,1,0.08,0.25,0.15,50,1.0,0.52,0.48,0.48,50,0.002536394596099889,0.23398808419704437,0.005159478127440593,0.0964038659259677,0.0912443877985271,0.06933558799964128,0.11146789530519094,-0.04213230730554966,0.0025363945960998535,0.2860846930742264,0.2835482984781265,0.3041728747387727,0.2645102280836839,0.039662646655088785,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,2,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.003452291488647452,0.006391112804412867,0.007582876171501809,0.011854854173559809,0.004271978002057999,,0.004271978002057999,,0.0034522914886474607,0.006391112804412842,0.0029388213157653807,,0.0029388213157653807,,50.0,0.9969713102632357,1.0,0.9972557876905702,0.9219713102632354,0.9993354978354978,0.07736418757226207,0.039956125912513435,0.00024489795918367346,97.9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.96,0.0,0.040000000000000036,0.0,0.0,1.0
mc_dropout,robust,2,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.003452291488647452,0.018633993864059423,0.007582876171501809,0.022851003821833728,0.01526812765033192,,0.01526812765033192,,0.0034522914886474607,0.018633993864059447,0.015181702375411988,,0.015181702375411988,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,2,0.08,0.25,0.05,50,1.0,0.98,0.02,0.02,50,0.003452291488647452,0.030873788595199562,0.007582876171501809,0.03128216187056751,0.023699285699065698,0.2588108032941818,0.018901091462430675,0.23990971183175114,0.0034522914886474607,0.033945969343185424,0.030493677854537965,0.2337031364440918,0.026346546046587885,0.20735659039750393,50.0,0.9442167797261111,1.0,0.9733758263857957,0.870269018532081,0.981078343548267,0.11080932501618573,0.0455083913256532,0.029052732420289683,116.24,0.96,0.02,0.6333904109589041,1.0,1.0,1.0,1.0,0.94,0.02,0.04000000000000005,0.88,0.04,0.07999999999999999,0.0,0.06,0.94
mc_dropout,robust,2,0.08,0.25,0.07,50,1.0,0.96,0.04,0.04,50,0.003452291488647452,0.060918467044830296,0.007582876171501809,0.0433760156090284,0.03579313943752659,0.10825287830084562,0.03277398365155496,0.07547889464929067,0.0034522914886474607,0.06237751245498657,0.05892522096633911,0.22756841778755188,0.05189842109878858,0.1756699966887633,50.0,0.8962804855808715,1.0,0.9361204592500784,0.8257804855808715,0.9460117667720408,0.12023128119116926,0.05001476806914369,0.041779886500906915,130.08,0.9,0.04,0.08167808219178083,0.9655172413793104,1.0,1.0,1.0,0.9,0.04,0.05999999999999998,0.66,0.1,0.23999999999999996,0.0,0.1,0.9
mc_dropout,robust,2,0.08,0.25,0.08,50,1.0,0.92,0.08,0.08,50,0.003452291488647452,0.06711990714073178,0.007582876171501809,0.05010506129387068,0.04252218512236887,0.10809179302304983,0.036820480087527044,0.07127131293552279,0.0034522914886474607,0.07087155699729919,0.06741926550865174,0.27820083498954773,0.049090433379878166,0.22911040160966956,50.0,0.858757001436172,0.9908256880733946,0.9211829319792938,0.7890347792139498,0.9335408731484576,0.14450609393450772,0.05516095689662872,0.06292788854148083,148.34,0.9,0.08,0.025000000000000022,0.904109589041096,0.9908256880733946,1.0,1.0,0.88,0.08,0.039999999999999994,0.62,0.1,0.28,0.0,0.1,0.9
mc_dropout,robust,2,0.08,0.25,0.1,50,1.0,0.9,0.1,0.1,50,0.003452291488647452,0.08196220278739925,0.007582876171501809,0.06740704077819828,0.05982416460669647,0.040494071692228316,0.061971952708304044,-0.02147788101607573,0.0034522914886474607,0.11461697697639465,0.11116468548774719,0.21255091428756714,0.09989954895443387,0.11265136533313327,50.0,0.688627035265864,0.9581112591605596,0.8789206970459503,0.6275058338560934,0.9036592956365632,0.2761534617804699,0.059837421655144434,0.19294881843363595,172.12,0.72,0.1,0.0,0.19178082191780818,0.9581112591605596,0.9977064220183487,1.0,0.7,0.1,0.20000000000000004,0.44,0.14,0.42000000000000004,0.0,0.2,0.8
mc_dropout,robust,2,0.08,0.25,0.15,50,1.0,0.56,0.44,0.44,50,0.003452291488647452,0.1962519329786301,0.007582876171501809,0.09074471447616815,0.08316183830466635,0.06281565428944641,0.0991481257451963,-0.03633247145574989,0.0034522914886474607,0.310686040520668,0.30723374903202055,0.39487852968952875,0.2383699928011213,0.15650853688840743,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,3,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.00288349628448481,0.004678280353546116,0.0064023522248944165,0.00954421355327426,0.0031418613283798447,,0.0031418613283798447,,0.0028834962844848633,0.004678280353546143,0.0017947840690612793,,0.0017947840690612793,,50.0,0.9990533173780082,1.0,0.9990533173780082,0.9240533173780081,1.0,0.07594668262199172,0.03945928304648119,0.0,95.48,1.0,0.0,0.994954128440367,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.98,0.0,0.020000000000000018,0.0,0.0,1.0
mc_dropout,robust,3,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.00288349628448481,0.011767960786819458,0.0064023522248944165,0.018857642268986296,0.01245529004409188,,0.01245529004409188,,0.0028834962844848633,0.011767960786819458,0.008884464502334594,,0.008884464502334594,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,3,0.08,0.25,0.05,50,1.0,1.0,0.0,0.0,50,0.00288349628448481,0.0276017534732819,0.0064023522248944165,0.032340923845481484,0.02593857162058707,,0.02593857162058707,,0.0028834962844848633,0.02760175347328186,0.024718257188796996,,0.024718257188796996,,50.0,0.962395186818198,1.0,0.9890730699939507,0.8873951868181978,0.9951232876712329,0.10772810085303483,0.046607729661052255,0.02625505391540024,114.66,1.0,0.0,0.7044520547945206,1.0,1.0,1.0,1.0,0.96,0.0,0.040000000000000036,0.88,0.04,0.07999999999999999,0.0,0.04,0.96
mc_dropout,robust,3,0.08,0.25,0.07,50,1.0,0.98,0.02,0.02,50,0.00288349628448481,0.05714723348617553,0.0064023522248944165,0.047613809395916175,0.04121145717102176,0.3008478432893753,0.03591275541350434,0.26493508787587094,0.0028834962844848633,0.05881778955459595,0.05593429327011108,0.513752281665802,0.0465910690171378,0.4671612126486642,50.0,0.897422034693409,1.0,0.9692482487467114,0.8252450435429662,0.9785342465753425,0.153289203032376,0.05014905310812584,0.07040719218359777,134.86,0.92,0.0,0.13127641939494408,0.975967291583566,1.0,1.0,1.0,0.92,0.0,0.07999999999999996,0.74,0.08,0.18,0.0,0.08,0.92
mc_dropout,robust,3,0.08,0.25,0.08,50,1.0,0.96,0.04,0.04,50,0.00288349628448481,0.08268167495727538,0.0064023522248944165,0.056676179863789006,0.05027382763889458,0.2226216197013855,0.0430926696362908,0.1795289500650947,0.0028834962844848633,0.07793548822402954,0.07505199193954468,0.4169197976589203,0.060807500034570694,0.3561122976243496,50.0,0.8550053410601081,1.0,0.951147835786474,0.7853805887156357,0.9652661923003231,0.1798856035846874,0.054183794906725063,0.09520358057202269,148.14,0.9,0.04,0.014941883502839773,0.9256061669726752,1.0,1.0,1.0,0.82,0.02,0.16000000000000006,0.68,0.08,0.23999999999999994,0.0,0.08,0.92
mc_dropout,robust,3,0.08,0.25,0.1,50,1.0,0.88,0.12,0.12,50,0.00288349628448481,0.12178534507751468,0.0064023522248944165,0.0706494473182829,0.0642470950933885,0.08745842597757776,0.06108191360918087,0.026376512368396894,0.0028834962844848633,0.12146877527236938,0.11858527898788453,0.3525639772415161,0.0866790928623893,0.26588488437912683,50.0,0.6961000608264252,0.9421920919048892,0.8909729669641561,0.6340047202466588,0.9130901722138103,0.2790854519671517,0.059783599585394004,0.19344865168286784,184.02,0.72,0.06,0.0,0.21318493150684928,0.9421920919048892,0.9908256880733946,1.0,0.72,0.06,0.22000000000000003,0.44,0.2,0.36000000000000004,0.0,0.2,0.8
mc_dropout,robust,3,0.08,0.25,0.15,50,1.0,0.58,0.42,0.42,50,0.00288349628448481,0.21251658380031585,0.0064023522248944165,0.09972941406071185,0.09332706183581746,0.07448582115524903,0.10697071888036698,-0.03248489772511795,0.0028834962844848633,0.28753512680530546,0.2846516305208206,0.35952293447085787,0.23043447938458672,0.12908845508627115,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,4,0.08,0.25,0.01,50,1.0,1.0,0.0,0.0,50,0.003494668006897017,0.007212283611297632,0.005085038742582242,0.009219093667489915,0.004134054924907673,,0.004134054924907673,,0.003494668006896973,0.007212283611297607,0.0037176156044006346,,0.0037176156044006346,,50.0,0.9968999504651008,1.0,0.9979411609984481,0.9218999504651006,1.0,0.07810004953489924,0.04068603269567835,0.001265666339535586,98.44,1.0,0.0,0.9799295306475203,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.94,0.0,0.06000000000000005,0.0,0.0,1.0
mc_dropout,robust,4,0.08,0.25,0.03,50,1.0,1.0,0.0,0.0,50,0.003494668006897017,0.0240913283824921,0.005085038742582242,0.021662302505583285,0.016577263763001043,,0.016577263763001043,,0.003494668006896973,0.024091328382492064,0.020596660375595092,,0.020596660375595092,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,robust,4,0.08,0.25,0.05,50,1.0,0.96,0.04,0.04,50,0.003494668006897017,0.03674797058105474,0.005085038742582242,0.03073482042267642,0.02564978168009418,0.15659455582499504,0.020193749424056644,0.1364008064009384,0.003494668006896973,0.038134877681732175,0.03464020967483521,0.2980274558067322,0.023665741086006165,0.274361714720726,50.0,0.9330953210316337,1.0,0.9548476393950819,0.8602516632145245,0.9615479452054794,0.10129628199095478,0.044337303133832634,0.02176550652532068,114.1,0.94,0.04,0.3741438356164384,1.0,1.0,1.0,1.0,0.92,0.04,0.03999999999999996,0.9,0.08,0.019999999999999976,0.0,0.08,0.92
mc_dropout,robust,4,0.08,0.25,0.07,50,1.0,0.94,0.06,0.06,50,0.003494668006897017,0.04041103839874268,0.005085038742582242,0.03845967798806669,0.03337463924548444,0.14994373793403307,0.025934058478130278,0.12400967945590279,0.003494668006896973,0.05607832193374634,0.05258365392684936,0.23137334982554117,0.0411715456779967,0.19020180414754448,50.0,0.8774285786059792,1.0,0.928914812026618,0.8077619119393126,0.9406362916339106,0.13287437969459798,0.04732033813324023,0.05029015343944176,124.44,0.88,0.06,0.015000000000000003,0.9852064220183486,1.0,1.0,1.0,0.86,0.06,0.08000000000000002,0.78,0.08,0.13999999999999996,0.0,0.08,0.92
mc_dropout,robust,4,0.08,0.25,0.08,50,1.0,0.92,0.08,0.08,50,0.003494668006897017,0.04823735833168026,0.005085038742582242,0.04141312888597895,0.036328090143396705,0.09612309094518423,0.03112852485628475,0.06499456608889947,0.003494668006896973,0.06717202782630921,0.06367735981941224,0.1908472329378128,0.05261910998302957,0.13822812295478323,50.0,0.8459508318830748,0.9954128440366973,0.9100453005841868,0.7775971733464891,0.9238497455741126,0.1462525722276232,0.05071053332513752,0.06401353091795596,137.36,0.86,0.08,0.0,0.9569037308461026,0.9954128440366973,1.0,1.0,0.86,0.08,0.06000000000000001,0.68,0.14,0.17999999999999994,0.0,0.14,0.86
mc_dropout,robust,4,0.08,0.25,0.1,50,1.0,0.84,0.16,0.16,50,0.003494668006897017,0.10010148286819462,0.005085038742582242,0.05550953179466887,0.050424493052086634,0.05499424054141855,0.04955406495888055,0.0054401755825379955,0.003494668006896973,0.10309407472610474,0.09959940671920776,0.22197028994560242,0.07629066705703735,0.14567962288856506,50.0,0.6911625052278262,0.9333575054387238,0.8591415738373058,0.6292326806664228,0.882265429515235,0.25303274884881233,0.061506314988640225,0.16842091752870295,177.8,0.72,0.14,0.0,0.2782534246575342,0.9333575054387238,0.9977064220183487,1.0,0.7,0.14,0.16000000000000003,0.4,0.16,0.43999999999999995,0.0,0.16,0.84
mc_dropout,robust,4,0.08,0.25,0.15,50,1.0,0.62,0.38,0.38,50,0.003494668006897017,0.16138694763183595,0.005085038742582242,0.09362493732012808,0.08853989857754584,0.06952061336333397,0.10019687983786925,-0.03067626647453528,0.003494668006896973,0.29881215929985044,0.2953174912929535,0.3455944124021028,0.26450260416153937,0.08109180824056345,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,0,,,0.01,50,1.0,1.0,0.0,0.0,50,0.002990287542343102,0.010883891582489051,0.004962999987345142,0.015275225773855254,0.010312225786510112,,0.010312225786510112,,0.0029902875423431395,0.010883891582489013,0.007893604040145875,,0.007893604040145875,,50.0,0.9777522872229065,1.0,0.9945475768321512,0.9027522872229065,0.9980972222222222,0.09534493499931566,0.04661858556876268,0.016576864553944762,116.72,1.0,0.0,0.8253371147260273,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.86,0.0,0.14,0.0,0.02,0.98
mc_dropout,standard,0,,,0.03,50,1.0,0.94,0.06,0.06,50,0.002990287542343102,0.05901052594184874,0.004962999987345142,0.07451043339329771,0.06954743340595257,0.15858083125203848,0.06386445056471304,0.09471638068732544,0.0029902875423431395,0.08698648810386658,0.08399620056152343,0.3363142212231954,0.06789079498737416,0.2684234262358212,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,0,,,0.05,50,1.0,0.66,0.34,0.34,50,0.002990287542343102,0.2628010803461075,0.004962999987345142,0.12542266017757356,0.12045966019022841,0.13846088905419868,0.11118629986636495,0.027274589187833723,0.0029902875423431395,0.16531238973140716,0.16232210218906404,0.21642556435921612,0.13445062167716748,0.08197494268204863,50.0,0.00017699115044247815,0.0,0.5958378396126371,0.0,0.6482703622143678,0.6482703622143678,0.037531256615834376,0.5963178542103822,191.22,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.58,0.42000000000000004,0.0,0.6,0.4
mc_dropout,standard,0,,,0.07,50,1.0,0.36,0.64,0.64,50,0.002990287542343102,0.5768491727113725,0.004962999987345142,0.12920464650844224,0.1242416465210971,0.08957545266490996,0.18587043559876312,-0.09629498293385316,0.0029902875423431395,0.136089009642601,0.13309872210025786,0.1083069620653987,0.17717296216222975,-0.06886600009683105,50.0,0.0,0.0,0.285503688384266,0.0,0.3591379518248705,0.3591379518248705,0.037315636908736065,0.2847422680412371,183.8,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.0,0.88,0.12,0.0,0.94,0.06000000000000005
mc_dropout,standard,0,,,0.08,50,1.0,0.24,0.76,0.76,50,0.002990287542343102,0.6939381814002991,0.004962999987345142,0.13438957878621294,0.12942657879886782,0.08943813144496385,0.25605666208623035,-0.1666185306412665,0.0029902875423431395,0.15268997788429262,0.14969969034194947,0.10688698997623042,0.2852732415000598,-0.17838625152382936,50.0,0.0,0.0,0.1705242691316059,0.0,0.24552426913160585,0.24552426913160585,0.037315636908736065,0.16659793814432988,173.2,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.98,0.020000000000000018,0.0,1.0,0.0
mc_dropout,standard,0,,,0.1,50,1.0,0.06,0.94,0.94,50,0.002990287542343102,0.875187293291092,0.004962999987345142,0.08254693821010733,0.07758393822276219,0.06212804372058899,0.31972628542347553,-0.25759824170288653,0.0029902875423431395,0.08393586277961732,0.08094557523727416,0.059505744183317145,0.4168362617492676,-0.3573305175659504,50.0,0.0,0.0,0.03784932417220962,0.0,0.11284932417220958,0.11284932417220958,0.037315636908736065,0.03711340206185567,130.4,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,0,,,0.15,50,1.0,0.0,1.0,1.0,50,0.002990287542343102,0.9860564279556274,0.004962999987345142,0.020158722267738086,0.015195722280392943,0.015195722280392943,,,0.0029902875423431395,0.013943572044372559,0.010953284502029419,0.010953284502029419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,1,,,0.01,50,1.0,1.0,0.0,0.0,50,0.004248186349868739,0.01783660292625429,0.0074637994857172174,0.023189245141047508,0.01572544565533029,,0.01572544565533029,,0.004248186349868775,0.01783660292625427,0.013588416576385497,,0.013588416576385497,,50.0,0.9558945774553357,1.0,0.9854839064720619,0.8808945774553356,0.9928264887052236,0.11193191124988794,0.05128081699984692,0.029192040976351804,125.18,0.98,0.0,0.6950342465753425,0.9769230769230769,1.0,1.0,1.0,0.98,0.0,0.020000000000000018,0.8,0.02,0.17999999999999997,0.0,0.06,0.94
