family,seed,eps,train_eps,rob_lam,metric,direction,standard,robust,effect,score,variant,target
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,0.09333333333333334,0.967391304347826,0.8740579710144927,one_minus_confidence,adv,adv_error
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,0.7924427553093847,0.7291666666666666,-0.06327608864271805,one_minus_confidence,adv,adv_error
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,0.9,0.08,-0.8200000000000001,one_minus_confidence,adv,adv_error
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.5459030253956866,,one_minus_confidence,adv,adv_error
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,-0.48217318845892054,0.5441761288654217,1.026349317324342,one_minus_confidence,adv,adv_error
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,0.9848484848484849,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,0.9107142857142857,-0.0892857142857143,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,0.9848484848484849,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,0.9107142857142857,-0.0892857142857143,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,0.09333333333333334,0.9619565217391305,0.8686231884057971,one_minus_confidence,delta,adv_error
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,0.7918466424995221,0.7152777777777777,-0.0765688647217444,one_minus_confidence,delta,adv_error
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,0.9,0.08,-0.8200000000000001,one_minus_confidence,delta,adv_error
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.5416381580097827,,one_minus_confidence,delta,adv_error
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,-0.481941585972597,0.5398308990905452,1.0217724850631422,one_minus_confidence,delta,adv_error
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,0.9810606060606061,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,0.8968253968253967,-0.10317460317460325,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,0.9810606060606061,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,0.8968253968253967,-0.10317460317460325,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.08,0.08,0.25,auroc,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.08,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.2689393939393939,,mutual_information,clean,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.24274014442866498,-0.757259855571335,mutual_information,clean,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,mutual_information,clean,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,-0.3083741272899967,,mutual_information,clean,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,-0.06109028537089381,,mutual_information,clean,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.4083333333333333,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.407313553655017,-0.592686446344983,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.4083333333333333,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.407313553655017,-0.592686446344983,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.5303030303030303,,mutual_information,adv,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.29193899782135074,-0.7080610021786493,mutual_information,adv,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,mutual_information,adv,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.2027196920582733,,mutual_information,adv,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,0.14072903873183187,,mutual_information,adv,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.6354166666666666,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.32939814814814816,-0.6706018518518518,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.6354166666666666,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.32939814814814816,-0.6706018518518518,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.5909090909090909,,mutual_information,delta,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.3109503170850688,-0.6890496829149312,mutual_information,delta,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,mutual_information,delta,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.280648366113471,,mutual_information,delta,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,0.08230376397119106,,mutual_information,delta,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.6041666666666666,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.3358224743462357,-0.6641775256537643,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.6041666666666666,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.3358224743462357,-0.6641775256537643,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.8181818181818182,,one_minus_confidence,clean,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.40878391760744703,-0.591216082392553,one_minus_confidence,clean,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,clean,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.5604194211610802,,one_minus_confidence,clean,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,0.4460951959340003,,one_minus_confidence,clean,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9,,one_minus_confidence,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6362433862433863,-0.3637566137566137,one_minus_confidence,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9,,one_minus_confidence,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6362433862433863,-0.3637566137566137,one_minus_confidence,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,one_minus_confidence,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,one_minus_confidence,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,clean,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.8522727272727273,,one_minus_confidence,adv,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.4474206349206349,-0.5525793650793651,one_minus_confidence,adv,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,adv,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.6271428880841505,,one_minus_confidence,adv,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,0.38162257765165053,,one_minus_confidence,adv,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9208333333333333,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6408730158730158,-0.3591269841269842,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9208333333333333,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6408730158730158,-0.3591269841269842,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,adv,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.8446969696969697,,one_minus_confidence,delta,adv_error
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.44186507936507935,-0.5581349206349207,one_minus_confidence,delta,adv_error
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.12,-0.88,one_minus_confidence,delta,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,0.6202131324147124,,one_minus_confidence,delta,adv_error
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,0.3729319094398916,,one_minus_confidence,delta,adv_error
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9125,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6319444444444444,-0.3680555555555556,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.5
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,0.9125,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,0.6319444444444444,-0.3680555555555556,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,0.13043478260869565,-0.8695652173913043,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.9
deterministic,0,0.1,0.08,0.25,auroc,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,auprc,robust-standard,1.0,1.0,0.0,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,prevalence,robust-standard,1.0,1.0,0.0,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.1,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,one_minus_confidence,delta,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,0.4683333333333333,,mutual_information,clean,adv_error
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,1.0,0.5119145418011999,-0.4880854581988001,mutual_information,clean,adv_error
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,1.0,0.4,-0.6,mutual_information,clean,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,adv_error
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,clean,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,0.43666666666666665,,mutual_information,adv,adv_error
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,1.0,0.3602642401627272,-0.6397357598372728,mutual_information,adv,adv_error
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,1.0,0.4,-0.6,mutual_information,adv,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,adv_error
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,adv,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,0.4683333333333333,,mutual_information,delta,adv_error
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,1.0,0.3623845978141715,-0.6376154021858285,mutual_information,delta,adv_error
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,1.0,0.4,-0.6,mutual_information,delta,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,adv_error
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,adv_error
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,cert_fail_tau0.5
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe_optimistic,robust-standard,,,,mutual_information,delta,cert_fail_tau0.9
deterministic,0,0.15,0.08,0.25,auroc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,auprc,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,prevalence,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
deterministic,0,0.15,0.08,0.25,neg_spearman_p_safe,robust-standard,,,,mutual_information,delta,cert_fail_tau0.95
