family,condition,train_eps,rob_lam,eps,score,variant,target,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
bbb,robust,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,,,,,,0
bbb,robust,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,,,,,,0
bbb,robust,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,adv_error,5,auroc,0.9840425531914894,0.01572592753622942,0.00786296376811471,0.9590226024813484,1.0090625039016303,4
bbb,robust,0.08,0.25,0.05,mutual_information,adv,adv_error,5,auprc,0.7722222222222221,0.22180516419641255,0.11090258209820628,0.4193302059857298,1.1251142384587145,4
bbb,robust,0.08,0.25,0.05,mutual_information,adv,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,adv_error,5,neg_spearman_p_safe,0.49021427972579257,0.059868359513829454,0.026773944314863782,0.4158898103077307,0.5645387491438544,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.42755148165507373,0.06839695178082172,0.030588046727138534,0.34263906394053717,0.5124638993696102,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,5,auroc,0.9963768115942029,0.00724637681159418,0.00362318840579709,0.9848478260869565,1.0079057971014491,4
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,5,auprc,0.9513888888888888,0.09722222222222221,0.048611111111111105,0.7967083333333334,1.1060694444444443,4
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,5,auroc,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,5,auprc,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,adv_error,5,auroc,0.9893617021276595,0.012284048280630353,0.006142024140315176,0.9698177813131766,1.0089056229421425,4
bbb,robust,0.08,0.25,0.05,mutual_information,clean,adv_error,5,auprc,0.9166666666666666,0.09622504486493767,0.048112522432468836,0.7635726202865508,1.0697607130467826,4
bbb,robust,0.08,0.25,0.05,mutual_information,clean,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,adv_error,5,neg_spearman_p_safe,0.4609694457235654,0.06763999743382504,0.030249526451988824,0.37699676029284446,0.5449421311542864,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.40438006446623626,0.07173357997371875,0.03208023221813054,0.31532533982870586,0.49343478910376665,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,5,auroc,0.9927536231884058,0.008367395205646723,0.004183697602823362,0.9794410974162219,1.0060661489605898,4
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,5,auprc,0.9333333333333333,0.07698003589195009,0.03849001794597504,0.8108580962292408,1.055808570437426,4
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,5,auroc,0.9600966183574879,0.0751961502622267,0.033628740726525504,0.8667432341006531,1.0534500026143228,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,5,auprc,0.7788888888888889,0.37762251711477535,0.16887792362064308,0.3100837729179837,1.247694004859794,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,adv_error,5,auroc,0.900709219858156,0.1569925079516217,0.07849625397581085,0.6509341397071259,1.150484300009186,4
bbb,robust,0.08,0.25,0.05,mutual_information,delta,adv_error,5,auprc,0.7008333333333333,0.21854998204119294,0.10927499102059647,0.35312031190579535,1.0485463547608713,4
bbb,robust,0.08,0.25,0.05,mutual_information,delta,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,adv_error,5,neg_spearman_p_safe,0.4427381952442272,0.1313354029995963,0.058734977791885426,0.2796898968939533,0.6057864935945011,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.3702051217929049,0.15326616443503666,0.06854271246548052,0.17993055198873098,0.5604796915970788,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,5,auroc,0.911231884057971,0.16336522199413764,0.08168261099706882,0.6513178158652979,1.171145952250644,4
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,5,auprc,0.8314909297052154,0.1955693990578574,0.0977846995289287,0.5203400158041643,1.1426418436062664,4
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,5,auroc,0.9333333333333332,0.149071198499986,0.06666666666666668,0.7482666666666665,1.1183999999999998,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,5,auprc,0.9374149659863946,0.13994439042855827,0.06258503401360545,0.7636789115646259,1.1111510204081634,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,5,auroc,0.982486611665943,0.00905359853375904,0.00452679926687952,0.9680823363987323,0.9968908869331536,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,5,auprc,0.7180555555555556,0.20474690790411537,0.10237345395205769,0.392303225080108,1.0438078860310032,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe,0.4867575192411174,0.06577695215867287,0.029416347275908812,0.40509773920319453,0.5684172992790403,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.42567093942456663,0.06834124288054448,0.0305631329495442,0.34082768235663197,0.5105141964925013,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,5,auroc,0.9963768115942029,0.004183697602823394,0.002091848801411697,0.9897205487081109,1.0030330744802949,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,5,auprc,0.9583333333333333,0.048112522432468836,0.024056261216234418,0.8817863101432754,1.0348803565233913,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,5,auroc,0.9988888888888889,0.0024845199749997573,0.001111111111111107,0.9958044444444445,1.0019733333333334,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,5,auprc,0.99,0.022360679774997918,0.010000000000000009,0.96224,1.01776,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,5,auroc,0.940150528296425,0.05085811449874191,0.025429057249370956,0.8592352681289266,1.0210657884639234,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,5,auprc,0.5404265873015873,0.25899175550318065,0.12949587775159033,0.12837070429602693,0.9524824703071477,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe,0.40934611461903636,0.07679010465013558,0.03434157879940517,0.3140138918718876,0.5046783373661852,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.3676039467131742,0.07860778805157768,0.03515447152884469,0.27001513374910135,0.46519275967724705,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,5,auroc,0.9442934782608696,0.048730986109572716,0.024365493054786358,0.8667624793605394,1.0218244771611997,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,5,auprc,0.5529761904761905,0.2525184935191104,0.1262592467595552,0.1512192672872859,0.9547331136650952,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,5,auroc,0.9020515048729664,0.10026634636451175,0.04484047326531743,0.7775743510884452,1.0265286586574875,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,5,auprc,0.463003663003663,0.30561946237049337,0.13667717862147244,0.08358781515045555,0.8424195108568705,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,5,auroc,0.9771674627297726,0.008991973503241352,0.004495986751620676,0.9628612328861156,0.9914736925734297,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,5,auprc,0.6541666666666667,0.14909707667021824,0.07454853833510912,0.41695321768434945,0.8913801156489839,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,5,prevalence,0.039999999999999994,0.0282842712474619,0.012649110640673518,0.00488606886149031,0.07511393113850967,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe,0.4896198237900281,0.062455441369787985,0.0279309224935197,0.4120835829480174,0.5671560646320388,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.4233419335480768,0.06799819357499717,0.03040971663617662,0.33892456016605055,0.5077593069301031,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,5,auroc,0.9945652173913043,0.006937877592437215,0.0034689387962186075,0.9835270541417367,1.005603380640872,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.9458333333333333,0.06579288490181673,0.032896442450908364,0.8411568534545428,1.0505098132121238,4
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,5,prevalence,0.04081632653061224,0.028861501272920306,0.012907255755789302,0.004985784552541145,0.07664686850868334,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,0.9988888888888889,0.0024845199749997573,0.001111111111111107,0.9958044444444445,1.0019733333333334,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,0.99,0.022360679774997918,0.010000000000000009,0.96224,1.01776,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.049759371833839924,0.027355601860937637,0.01223379706529526,0.015798351180580282,0.08372039248709956,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,3
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,adv_error,5,auroc,0.925842224277932,0.035115772173469256,0.01570425073245456,0.8822472242446381,0.9694372243112258,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,adv_error,5,auprc,0.5713517223517224,0.2039023452543324,0.09118790095206378,0.31821410930879335,0.8244893353946514,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,adv_error,5,prevalence,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,adv_error,5,neg_spearman_p_safe,0.6299615192712023,0.07502493948371643,0.03355217293867958,0.5368206871934278,0.7231023513489767,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.49624979462625174,0.052744805404279435,0.02358819406879342,0.4307689678912812,0.5617306213612223,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,5,auroc,0.9502636117270263,0.034390261684069647,0.015379792577917224,0.9075693075307282,0.9929579159233245,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,5,auprc,0.6548961038961039,0.24697632326315339,0.11045116952987473,0.34828365728117167,0.9615085505110361,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,5,prevalence,0.07684755720470006,0.016068665630179002,0.007186125731358949,0.05689887217444762,0.0967962422349525,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,5,auroc,0.9740584415584415,0.02430200769497057,0.010868188239135435,0.9438883510066015,1.0042285321102815,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,5,auprc,0.849484126984127,0.15051336733504989,0.06731162417671357,0.6626270582695701,1.0363411956986839,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,5,prevalence,0.10088322100348002,0.015191924513626831,0.006794035184303005,0.08202297933185487,0.11974346267510516,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,adv_error,5,auroc,0.9438497276184602,0.05046808700758494,0.022570014648666772,0.8811953669537612,1.006504088283159,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,adv_error,5,auprc,0.7467215007215007,0.2232340578121927,0.09983330563223616,0.4695842442864131,1.0238587571565883,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,adv_error,5,prevalence,0.07999999999999999,0.020000000000000004,0.00894427190999916,0.05517070117784233,0.10482929882215765,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,adv_error,5,neg_spearman_p_safe,0.5001252717006279,0.043218297777437666,0.01932781034043574,0.4464712701955783,0.5537792732056775,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.47016036705882647,0.03243643200251671,0.014506013381035398,0.4298916739130722,0.5104290602045807,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,5,auroc,0.9576985300156032,0.039772730820326896,0.01778690595301038,0.9083220790900464,1.00707498094116,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,5,auprc,0.7622222222222221,0.23165400977948467,0.10359882262546576,0.47463189061392924,1.049812553830515,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,5,prevalence,0.07684755720470006,0.016068665630179002,0.007186125731358949,0.05689887217444762,0.0967962422349525,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,5,auroc,0.9598395243517196,0.03388159535268833,0.015152310078950413,0.9177767115725532,1.001902337130886,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,5,auprc,0.8028997668997668,0.16961577231446343,0.0758544793902534,0.5923277321124234,1.0134718016871103,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,5,prevalence,0.10088322100348002,0.015191924513626831,0.006794035184303005,0.08202297933185487,0.11974346267510516,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
bbb,robust,0.08,0.25,0.07,mutual_information,delta,adv_error,5,auroc,0.7780692774180286,0.1610394241589802,0.07201901989538033,0.5781444781884528,0.9779940766476043,5
