family,train_eps,rob_lam,eps,score,variant,target,metric,direction,mean,sd,se,ci_low,ci_high,n_valid
vogn,0.08,0.25,0.05,,,,frac_robust_tau0.9,robust-standard,0.492,0.02280350850198276,0.01019803902718557,0.46369024366053285,0.5203097563394672,5
vogn,0.08,0.25,0.05,,,,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.05,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.05,,,,mean_ci_width,standard-robust,-0.018488153714022848,0.0009592985968732598,0.0004290113746657552,-0.019679089290094983,-0.017297218137950713,5
vogn,0.08,0.25,0.05,,,,mean_confidence,robust-standard,0.032703896968897306,0.010158030507619731,0.004542809346510883,0.020093058222983094,0.04531473571481152,5
vogn,0.08,0.25,0.05,,,,mean_interval_width,standard-robust,0.26471639287015447,0.03639001078007312,0.01627410756123873,0.21953947028015577,0.3098933154601532,5
vogn,0.08,0.25,0.05,,,,mean_mutual_information,robust-standard,-0.10999739877073114,0.0024257692356237097,0.0010848369817164638,-0.11300890623197604,-0.10698589130948624,5
vogn,0.08,0.25,0.05,,,,mean_mutual_information_adv,robust-standard,-0.1049925034544903,0.0053576025974738225,0.002395992720876182,-0.11164377924764257,-0.09834122766133802,5
vogn,0.08,0.25,0.05,,,,mean_mutual_information_clean,robust-standard,-0.0273182089769389,0.00449286697819089,0.002009271195419779,-0.03289594581542421,-0.021740472138453596,5
vogn,0.08,0.25,0.05,,,,mean_mutual_information_delta,robust-standard,-0.07767429447755139,0.006147508969078167,0.0027492495894296865,-0.0853062113378082,-0.07004237761729458,5
vogn,0.08,0.25,0.05,,,,mean_net_frac_safe,robust-standard,0.13199999999999998,0.036331804249169854,0.0162480768092719,0.0868953387774612,0.17710466122253876,5
vogn,0.08,0.25,0.05,,,,mean_net_frac_unsafe,robust-standard,0.10400000000000001,0.03286335345030997,0.014696938456699069,0.06320129884420339,0.14479870115579663,5
vogn,0.08,0.25,0.05,,,,mean_one_minus_confidence_adv,robust-standard,-0.025696492552757265,0.013577268472555382,0.006071939050679714,-0.042552195357444145,-0.008840789748070382,5
vogn,0.08,0.25,0.05,,,,mean_one_minus_confidence_clean,robust-standard,0.03270550358295441,0.0071139328663873775,0.0031814474953224207,0.02387380533593937,0.04153720182996945,5
vogn,0.08,0.25,0.05,,,,mean_one_minus_confidence_delta,robust-standard,-0.05840199613571166,0.01552377367261186,0.006942442639856336,-0.07767421690395285,-0.039129775367470476,5
vogn,0.08,0.25,0.05,,,,mean_p_safe_lower,robust-standard,0.5776851670658013,0.006275459724333116,0.0028064709067341874,0.5698944038287072,0.5854759303028955,5
vogn,0.08,0.25,0.05,,,,mean_p_safe_optimistic,robust-standard,0.35873513905127324,0.03359707480314351,0.015025068620994848,0.3170255485593916,0.4004447295431549,5
vogn,0.08,0.25,0.05,,,,mean_p_safe_point,robust-standard,0.6367855712126911,0.007586987995018852,0.0033930041802673976,0.6273665916082688,0.6462045508171134,5
vogn,0.08,0.25,0.05,,,,mean_p_safe_upper,robust-standard,0.312968774195647,0.033129044259734966,0.014815758998873316,0.2718402272147747,0.3540973211765193,5
vogn,0.08,0.25,0.05,,,,mean_predictive_entropy,robust-standard,-0.048546652737211385,0.01498651628636404,0.006702173832443539,-0.06715188729607464,-0.029941418178348122,5
vogn,0.08,0.25,0.05,,,,mean_property_evaluations,robust-standard,-91.508,7.222584025125634,3.230037770676993,-100.47458485139933,-82.54141514860066,5
vogn,0.08,0.25,0.05,,,,mean_unknown_frac,standard-robust,0.27981372954593364,0.0395893689714957,0.017704904041317065,0.23066491592723748,0.3289625431646298,5
vogn,0.08,0.25,0.05,,,,median_p_safe_point,robust-standard,0.9618921307063072,0.014275159100891112,0.006384045227843461,0.9441700211538138,0.9796142402588006,5
vogn,0.08,0.25,0.05,,,,n,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.05,,,,n_inputs_cert,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.05,,,,nll,standard-robust,-0.3776258885860443,0.024152057913149467,0.010801128658062783,-0.40760982174082655,-0.34764195543126203,5
vogn,0.08,0.25,0.05,,,,p_safe_q05,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.05,,,,p_safe_q25,robust-standard,0.12384092562182589,0.030590447871721244,0.013680464180666492,0.08586395705629571,0.16181789418735607,5
vogn,0.08,0.25,0.05,,,,p_safe_q50,robust-standard,0.9618921307063072,0.014275159100891112,0.006384045227843461,0.9441700211538138,0.9796142402588006,5
vogn,0.08,0.25,0.05,,,,p_safe_q75,robust-standard,1.0,0.0,0.0,1.0,1.0,5
vogn,0.08,0.25,0.05,,,,p_safe_q95,robust-standard,1.0,0.0,0.0,1.0,1.0,5
vogn,0.08,0.25,0.05,,,,subset_accuracy_adv,robust-standard,-0.11200000000000002,0.02280350850198274,0.01019803902718556,-0.14030975633946713,-0.0836902436605329,5
vogn,0.08,0.25,0.05,,,,subset_accuracy_clean,robust-standard,-0.028000000000000004,0.030331501776206183,0.013564659966250527,-0.06565549606631146,0.009655496066311456,5
vogn,0.08,0.25,0.05,,,,subset_ece_adv,standard-robust,0.012060578227043164,0.040716201407773586,0.018208838826670872,-0.03848715835579517,0.0626083148098815,5
vogn,0.08,0.25,0.05,,,,subset_ece_clean,standard-robust,-0.035401935935020445,0.011078882154287066,0.004954626722339039,-0.049155979716233617,-0.021647892153807274,5
vogn,0.08,0.25,0.05,,,,subset_misclassification_adv,standard-robust,-0.11200000000000002,0.02280350850198276,0.01019803902718557,-0.14030975633946716,-0.08369024366053288,5
vogn,0.08,0.25,0.07,mutual_information,adv,adv_error,auprc,robust-standard,0.028262465715569618,0.14133625747788495,0.06320749588119275,-0.14720154285062143,0.20372647428176066,5
vogn,0.08,0.25,0.07,mutual_information,adv,adv_error,auroc,robust-standard,-0.022668019146824547,0.08269045782191052,0.03698029695607422,-0.12532532349688658,0.07998928520323749,5
vogn,0.08,0.25,0.07,mutual_information,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.026333796625824336,0.06267143881379533,0.02802751948707303,-0.10413819072193906,0.05147059747029039,5
vogn,0.08,0.25,0.07,mutual_information,adv,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,auprc,robust-standard,-0.05809365498944008,0.005588529249569623,0.002499266259256713,-0.06503161812513672,-0.05115569185374345,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,auprc,robust-standard,-0.02420417489676858,0.004776510029005347,0.0021361202240130894,-0.030134044638628916,-0.018274305154908247,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,mutual_information,clean,adv_error,auprc,robust-standard,0.13186283551816716,0.14043661912986483,0.06280516538092502,-0.04248430357928068,0.306209974615615,5
vogn,0.08,0.25,0.07,mutual_information,clean,adv_error,auroc,robust-standard,0.007024519062328016,0.05341619197542699,0.023888447271246706,-0.05928981056265283,0.07333884868730886,5
vogn,0.08,0.25,0.07,mutual_information,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.00010211120960161857,0.09683482792540539,0.04330585156614027,-0.12031915515720701,0.12011493273800378,5
vogn,0.08,0.25,0.07,mutual_information,clean,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,auprc,robust-standard,-0.06541877093737539,0.022110246870309897,0.00988800300026298,-0.09286786726610542,-0.03796967460864535,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,auprc,robust-standard,-0.0474854182046315,0.012502817994023412,0.005591430188988781,-0.06300722840926436,-0.031963607999998644,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,mutual_information,delta,adv_error,auprc,robust-standard,0.1301358940898336,0.14251007526323065,0.06373244315343898,-0.04678536810411302,0.30705715628378016,5
vogn,0.08,0.25,0.07,mutual_information,delta,adv_error,auroc,robust-standard,-0.0483999964954651,0.20062372227497025,0.08972165618117443,-0.2974673140544053,0.20066732106347512,5
vogn,0.08,0.25,0.07,mutual_information,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.4029531722413961,0.13945482925045616,0.0623660955989292,-0.5760814536240235,-0.22982489085876864,5
vogn,0.08,0.25,0.07,mutual_information,delta,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,auprc,robust-standard,-0.25552786459286214,0.02836984818260539,0.012687381809530903,-0.2907480364961199,-0.22030769268960437,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,auprc,robust-standard,-0.18696741771566383,0.02384070729093667,0.01066188842684185,-0.2165648199885768,-0.15737001544275087,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,auprc,robust-standard,0.06224078696900561,0.21162058498321273,0.09463960269214697,-0.20047875010439434,0.32496032404240555,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,auroc,robust-standard,-0.1166831295427074,0.06564161280361071,0.029355821676318818,-0.19817489051616843,-0.03519136856924637,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.2514359270092319,0.038182833684164245,0.017075882338271998,-0.29883857638027495,-0.20403327763818885,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,auprc,robust-standard,-0.06633516226360892,0.011955419723076165,0.005346626240068003,-0.08117739670603769,-0.05149292782118014,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,auprc,robust-standard,-0.03364441257561444,0.010331674136996516,0.004620465138340137,-0.046470823799646656,-0.020818001351582217,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,auprc,robust-standard,-0.09744510338740012,0.18470705371141471,0.08260350560448562,-0.3267524349454522,0.13186222817065196,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,auroc,robust-standard,-0.09291245366700189,0.07482447280609811,0.03346252151500396,-0.18580441339265286,-2.0493941350910316e-05,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.19082896502546573,0.06960732322224628,0.031129341291348474,-0.2772440164502491,-0.10441391360068238,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,auprc,robust-standard,-0.1404275398338338,0.01998832500678494,0.008939050694306012,-0.16524234456122727,-0.11561273510644031,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,auprc,robust-standard,-0.09487563538814366,0.0256769365345553,0.011483075109042706,-0.1267526518908462,-0.06299861888544112,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,auprc,robust-standard,0.08948576104534497,0.17782243773235298,0.07952461173885296,-0.13127456114171082,0.31024608323240077,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,auroc,robust-standard,-0.12417105027327321,0.2054955911634103,0.09190042218357809,-0.37928662225488596,0.13094452170833956,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,-0.45263298924905726,0.08677681261515575,0.03880777037564991,-0.5603633598118614,-0.3449026186862531,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,prevalence,robust-standard,0.11199999999999999,0.052153619241621194,0.0233238075793812,0.047253110159637776,0.1767468898403622,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,auprc,robust-standard,-0.18148418346831738,0.02322888768076464,0.010388274379179434,-0.21032203314491948,-0.15264633379171527,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,prevalence,robust-standard,-0.5311303665668236,0.01616827070095019,0.0072306704731885585,-0.551202707800395,-0.5110580253332521,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,auprc,robust-standard,-0.13041993512422895,0.020015524626179233,0.008951214733891566,-0.15526850722551194,-0.10557136302294597,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,prevalence,robust-standard,-0.44350403034613556,0.019152010506775098,0.008565039479787862,-0.46728057994202665,-0.41972748075024446,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,auprc,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
vogn,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,prevalence,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,,,,accuracy,robust-standard,-0.08378000000000001,0.014390691435785856,0.0064357128587282444,-0.10164553889582961,-0.0659144611041704,5
vogn,0.08,0.25,0.07,,,,attack_success_rate,standard-robust,-0.09141540964211772,0.0325980099572621,0.014578273239130614,-0.1318846961539443,-0.05094612313029114,5
vogn,0.08,0.25,0.07,,,,brier,standard-robust,-0.13413552045822144,0.017234687696867954,0.007707586652235207,-0.15553178100482637,-0.11273925991161651,5
vogn,0.08,0.25,0.07,,,,delta_mutual_information_attack_failed,robust-standard,-0.11831170720797075,0.009813649958644479,0.004388797682983411,-0.1304950095759327,-0.10612840484000881,5
vogn,0.08,0.25,0.07,,,,delta_mutual_information_attack_success,robust-standard,-0.11428440654747343,0.0570773217817044,0.02552575429550409,-0.1851439004717928,-0.04342491262315408,5
vogn,0.08,0.25,0.07,,,,delta_mutual_information_success_gap,robust-standard,0.0040273006604973184,0.060445695386283235,0.027032136766194943,-0.07101391100245984,0.07906851232345448,5
vogn,0.08,0.25,0.07,,,,delta_one_minus_confidence_attack_failed,robust-standard,-0.08152307541814724,0.03231967117747765,0.01445379635265614,-0.12164681409312068,-0.041399336743173795,5
vogn,0.08,0.25,0.07,,,,delta_one_minus_confidence_attack_success,robust-standard,-0.11443266066766919,0.15656258157607864,0.0700169150273936,-0.3087996167837138,0.07993429544837544,5
vogn,0.08,0.25,0.07,,,,delta_one_minus_confidence_success_gap,robust-standard,-0.032909585249521964,0.18125554070453528,0.0810599420627642,-0.2579319844157554,0.19211281391671148,5
vogn,0.08,0.25,0.07,,,,ece,standard-robust,-0.08680159807890656,0.0120499315667658,0.005388893221501775,-0.10176116566179548,-0.07184203049601763,5
vogn,0.08,0.25,0.07,,,,ece_adaptive,robust-standard,0.08609095075607301,0.01202031232376328,0.00537564709334263,0.07116815442495386,0.10101374708719216,5
vogn,0.08,0.25,0.07,,,,frac_below_tau0.5,robust-standard,-0.516,0.047749345545253334,0.02135415650406264,-0.5752791384552779,-0.45672086154472213,5
vogn,0.08,0.25,0.07,,,,frac_below_tau0.9,robust-standard,-0.58,0.019999999999999962,0.008944271909999142,-0.6048292988221575,-0.5551707011778424,5
vogn,0.08,0.25,0.07,,,,frac_below_tau0.95,robust-standard,-0.5680000000000001,0.026832815729997468,0.011999999999999995,-0.6013120000000001,-0.534688,5
vogn,0.08,0.25,0.07,,,,frac_inconclusive_tau0.5,robust-standard,0.10000000000000005,0.06324555320336757,0.02828427124746189,0.021482863017045842,0.17851713698295424,5
vogn,0.08,0.25,0.07,,,,frac_inconclusive_tau0.9,robust-standard,0.25199999999999995,0.022803508501982758,0.010198039027185569,0.2236902436605328,0.2803097563394671,5
vogn,0.08,0.25,0.07,,,,frac_inconclusive_tau0.95,robust-standard,0.5680000000000001,0.026832815729997468,0.011999999999999995,0.534688,0.6013120000000001,5
vogn,0.08,0.25,0.07,,,,frac_robust_tau0.5,robust-standard,0.41600000000000004,0.0167332005306815,0.007483314773547877,0.39522631818863113,0.43677368181136894,5
vogn,0.08,0.25,0.07,,,,frac_robust_tau0.9,robust-standard,0.328,0.010954451150103331,0.00489897948556636,0.3144004329480678,0.34159956705193223,5
vogn,0.08,0.25,0.07,,,,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
vogn,0.08,0.25,0.07,,,,mean_ci_width,standard-robust,-0.011578173384731081,0.0011613521154611199,0.0005193724551968497,-0.013019951320357536,-0.010136395449104626,5
vogn,0.08,0.25,0.07,,,,mean_confidence,robust-standard,0.0761319974715553,0.01452456047300439,0.006495580912188863,0.05810026485931902,0.09416373008379159,5
