family,condition,seed,train_eps,rob_lam,eps,score,variant,target,score_constant,auroc,auprc,prevalence,n_used,neg_spearman_p_safe,neg_spearman_p_safe_optimistic,n_conclusive,n_inconclusive
bbb,robust,1,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,clean,adv_error,False,,,0.0,50,0.4545817616866446,0.3334305825423743,,
bbb,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,False,0.8260869565217391,0.1111111111111111,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,adv,adv_error,False,,,0.0,50,0.5080945324961137,0.40587998483727095,,
bbb,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,delta,adv_error,False,,,0.0,50,0.5080945324961137,0.40587998483727095,,
bbb,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.3950578096031521,0.3062306613321459,,
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,0.7391304347826086,0.07692307692307693,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,False,,,0.0,50,0.5100492643254045,0.40039415116340343,,
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,False,,,0.0,50,0.5100492643254045,0.40039415116340343,,
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,False,,,0.0,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.02127659574468085,47,,,47.0,3.0
bbb,robust,1,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,True,,,1.0,1,,,1.0,49.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,clean,adv_error,False,0.8844444444444445,0.3704761904761904,0.1,50,0.5194867140697967,0.41950239868328715,,
bbb,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,False,0.8943089430894309,0.3611111111111111,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,False,0.9219512195121952,0.5242424242424242,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,adv,adv_error,False,0.9688888888888889,0.7295238095238095,0.1,50,0.6626274608057439,0.48102572760187823,,
bbb,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,delta,adv_error,False,0.9688888888888889,0.7295238095238095,0.1,50,0.6626274608057439,0.48102572760187823,,
bbb,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,False,1.0,1.0,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,False,0.8222222222222222,0.26293956043956046,0.1,50,0.475515069215196,0.39694511690217543,,
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,False,0.8536585365853658,0.2483164983164983,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,False,0.8878048780487805,0.41536463536463536,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,False,0.9777777777777777,0.8261904761904761,0.1,50,0.6598264125755873,0.485729910172865,,
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,False,1.0,1.0,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,False,0.9777777777777777,0.8261904761904761,0.1,50,0.6598264125755873,0.485729910172865,,
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,False,1.0,1.0,0.06818181818181818,44,,,44.0,6.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.10869565217391304,46,,,46.0,4.0
bbb,robust,1,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,clean,adv_error,False,0.9166666666666666,0.5305555555555556,0.12,50,0.4477175310611843,0.48635852239346616,,
bbb,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,False,0.9038461538461539,0.43333333333333335,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,False,0.926530612244898,0.7207792207792207,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,adv,adv_error,False,0.9583333333333334,0.7132936507936508,0.12,50,0.7980379061958359,0.5420696933434623,,
bbb,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,False,0.9807692307692307,0.8041666666666667,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,delta,adv_error,False,0.9583333333333334,0.7132936507936508,0.12,50,0.7105768071048139,0.5420696933434623,,
bbb,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,False,0.9807692307692307,0.8041666666666667,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,False,0.8636363636363636,0.3947344322344322,0.12,50,0.4284325601300791,0.45522063178871014,,
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,False,0.8589743589743589,0.30416666666666664,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,False,0.8816326530612245,0.5569985569985569,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,False,0.9356060606060606,0.5378306878306879,0.12,50,0.753771880533441,0.5501876068247474,,
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,False,0.9743589743589743,0.6791666666666667,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,False,0.9393939393939394,0.5544973544973545,0.12,50,0.756865742542103,0.5543261509524615,,
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,False,0.9807692307692307,0.8041666666666667,0.09302325581395349,43,,,43.0,7.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.16666666666666666,42,,,42.0,8.0
bbb,robust,1,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,7,,,7.0,43.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,clean,adv_error,False,0.8175,0.48587246087246083,0.2,50,0.3222314093555385,0.4223674836987868,,
bbb,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,False,0.8830645161290323,0.6965277777777777,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,False,0.7901234567901234,0.65347923681257,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,adv,adv_error,False,0.79,0.404243144433707,0.2,50,0.7283035929321106,0.399956709010342,,
bbb,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,False,0.8588709677419355,0.5916467304625199,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,False,0.9218106995884774,0.7896877269426289,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,delta,adv_error,False,0.8025,0.4133722377840024,0.2,50,0.6708856879487775,0.41817405653315765,,
bbb,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,False,0.8588709677419355,0.5916467304625199,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,False,0.9218106995884774,0.7896877269426289,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,False,0.7575,0.3954258241758242,0.2,50,0.3356958834515429,0.3614555602864344,,
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,False,0.8064516129032258,0.5361305361305362,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,False,0.7325102880658436,0.5093240093240093,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,False,0.8375,0.6352317993050258,0.2,50,0.7227744613411229,0.42800454972471463,,
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,False,0.8911290322580645,0.7487373737373737,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,False,0.9218106995884774,0.8346070051952406,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,False,0.8375,0.6352317993050258,0.2,50,0.7302175230982216,0.42800454972471463,,
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,False,0.8911290322580645,0.7487373737373737,0.20512820512820512,39,,,39.0,11.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,False,0.9218106995884774,0.8346070051952406,0.25,36,,,36.0,14.0
bbb,robust,1,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,9,,,9.0,41.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,clean,adv_error,False,0.4630541871921182,0.6261168366038291,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,adv,adv_error,False,0.6420361247947455,0.674915598097116,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,delta,adv_error,False,0.6272577996715928,0.6720492286778929,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,False,0.5188834154351396,0.6046388641320346,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,False,0.7454844006568144,0.8044139653131432,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,False,0.735632183908046,0.8007678030462914,0.58,50,,,,
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,1,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,clean,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,adv,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,delta,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,False,,,0.0,50,,,50.0,0.0
bbb,robust,2,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,clean,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,adv,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,delta,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,clean,adv_error,False,0.9787234042553191,0.8333333333333333,0.06,50,0.4597704899049545,0.39444674582777034,,
bbb,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,False,0.9855072463768116,0.8666666666666667,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,False,0.9855072463768116,0.8666666666666667,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,adv,adv_error,False,0.9929078014184397,0.9166666666666666,0.06,50,0.46998761190284244,0.40482999349966375,,
bbb,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,delta,adv_error,False,0.6666666666666666,0.6866666666666666,0.06,50,0.23499380595142122,0.12576562910450648,,
bbb,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,False,0.6666666666666666,0.6870748299319728,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,False,0.6666666666666666,0.6870748299319728,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
bbb,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,False,0.8723404255319149,0.49107142857142855,0.06,50,0.35124041911582615,0.31212606493590234,,
bbb,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,0.8768115942028986,0.49523809523809526,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,0.8768115942028986,0.49523809523809526,0.061224489795918366,49,,,49.0,1.0
bbb,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
