family,condition,train_eps,rob_lam,eps,score,variant,coverage,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
vogn,robust,0.08,0.25,0.08,mutual_information,delta,0.7,5,selective_risk,0.26857142857142857,0.015649215928719037,0.006998542122237654,0.24914347564009684,0.2879993815027603,5
vogn,robust,0.08,0.25,0.08,mutual_information,delta,0.8,5,selective_risk,0.27999999999999997,0.03708099243547831,0.016583123951777,0.23396524790986703,0.32603475209013294,5
vogn,robust,0.08,0.25,0.08,mutual_information,delta,0.9,5,selective_risk,0.3022222222222222,0.05577733510227171,0.024944382578492946,0.2329766161843258,0.37146782826011865,5
vogn,robust,0.08,0.25,0.08,mutual_information,delta,1.0,5,selective_risk,0.30000000000000004,0.02828427124746191,0.01264911064067352,0.26488606886149035,0.33511393113850974,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.1,5,selective_risk,0.2,0.0,0.0,0.2,0.2,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.2,5,selective_risk,0.1,0.0,0.0,0.1,0.1,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.3,5,selective_risk,0.08,0.029814239699997195,0.013333333333333332,0.04298666666666667,0.11701333333333333,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.4,5,selective_risk,0.16,0.041833001326703784,0.01870828693386971,0.1080657954715777,0.21193420452842232,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.5,5,selective_risk,0.176,0.02190890230020665,0.009797958971132713,0.1488008658961356,0.2031991341038644,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.6,5,selective_risk,0.18666666666666665,0.01825741858350555,0.008164965809277266,0.16400072158011295,0.20933261175322035,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.7,5,selective_risk,0.21714285714285714,0.01564921592871902,0.006998542122237646,0.19771490421152543,0.23657081007418884,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.8,5,selective_risk,0.25,0.043301270189221946,0.01936491673103709,0.19624299115464106,0.30375700884535894,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.9,5,selective_risk,0.2844444444444444,0.04274529791482521,0.019116278371205837,0.23137765568597699,0.33751123320291176,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,adv,1.0,5,selective_risk,0.30000000000000004,0.02828427124746191,0.01264911064067352,0.26488606886149035,0.33511393113850974,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.3,5,selective_risk,0.013333333333333332,0.02981423969999719,0.01333333333333333,-0.02367999999999999,0.05034666666666665,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.4,5,selective_risk,0.04,0.022360679774997897,0.01,0.012240000000000001,0.06776,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.5,5,selective_risk,0.08800000000000001,0.017888543819998312,0.007999999999999997,0.06579200000000002,0.110208,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.6,5,selective_risk,0.13333333333333333,0.040824829046386304,0.018257418583505537,0.08265073934552197,0.1840159273211447,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.7,5,selective_risk,0.18857142857142856,0.025555062599997593,0.011428571428571427,0.15684571428571428,0.22029714285714283,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.8,5,selective_risk,0.22000000000000003,0.032596012026013255,0.014577379737113256,0.17953319384977362,0.26046680615022644,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.9,5,selective_risk,0.2311111111111111,0.02533723166886973,0.01133115447465063,0.19965582628948095,0.2625663959327412,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,clean,1.0,5,selective_risk,0.30000000000000004,0.02828427124746191,0.01264911064067352,0.26488606886149035,0.33511393113850974,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.1,5,selective_risk,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.2,5,selective_risk,0.58,0.08366600265340754,0.0374165738677394,0.4761315909431554,0.6838684090568445,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.3,5,selective_risk,0.3866666666666667,0.055777335102271716,0.024944382578492946,0.3174210606287703,0.45591227270456314,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.4,5,selective_risk,0.3,0.03535533905932737,0.015811388300841892,0.2561075860768629,0.3438924139231371,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.5,5,selective_risk,0.256,0.021908902300206666,0.009797958971132722,0.22880086589613557,0.28319913410386444,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.6,5,selective_risk,0.22666666666666666,0.014907119849998594,0.0066666666666666645,0.20815999999999998,0.24517333333333333,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.7,5,selective_risk,0.21714285714285714,0.025555062599997583,0.011428571428571422,0.18541714285714286,0.2488685714285714,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.8,5,selective_risk,0.255,0.04808846015417837,0.02150581316760657,0.19529986264672416,0.31470013735327584,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.9,5,selective_risk,0.2844444444444444,0.05067446333773946,0.02266230894930126,0.22153387480118408,0.3473550140877047,5
vogn,robust,0.08,0.25,0.08,one_minus_confidence,delta,1.0,5,selective_risk,0.30000000000000004,0.02828427124746191,0.01264911064067352,0.26488606886149035,0.33511393113850974,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.1,5,selective_risk,0.2,0.0,0.0,0.2,0.2,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.2,5,selective_risk,0.18,0.0447213595499958,0.020000000000000004,0.12447999999999998,0.23552,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.3,5,selective_risk,0.21333333333333332,0.055777335102271695,0.02494438257849294,0.14408772729543692,0.2825789393712297,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.4,5,selective_risk,0.27,0.04472135954999578,0.019999999999999993,0.21448000000000003,0.32552,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.5,5,selective_risk,0.296,0.0606630035524124,0.02712931993250107,0.22068900786737702,0.371310992132623,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.6,5,selective_risk,0.33999999999999997,0.05477225575051661,0.024494897427831782,0.27200216474033895,0.407997835259661,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.7,5,selective_risk,0.36,0.06259686371487612,0.027994168488950602,0.2822881882746731,0.43771181172532686,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.8,5,selective_risk,0.38,0.04808846015417837,0.02150581316760657,0.32029986264672416,0.43970013735327584,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,0.9,5,selective_risk,0.40444444444444444,0.04274529791482521,0.019116278371205837,0.351377655685977,0.45751123320291187,5
vogn,robust,0.08,0.25,0.1,mutual_information,adv,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.3,5,selective_risk,0.026666666666666665,0.03651483716701107,0.01632993161855452,-0.018665223506440676,0.071998556839774,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.4,5,selective_risk,0.08,0.057008771254956896,0.02549509756796392,0.009225609151332165,0.15077439084866784,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.5,5,selective_risk,0.192,0.04381780460041329,0.019595917942265423,0.1376017317922712,0.2463982682077288,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.6,5,selective_risk,0.22000000000000003,0.0649786289653931,0.029059326290271158,0.1393313102182073,0.30066868978179273,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.7,5,selective_risk,0.25142857142857145,0.05111012519999518,0.02285714285714285,0.1879771428571429,0.31488,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.8,5,selective_risk,0.30999999999999994,0.03791437722025773,0.01695582495781316,0.26293062991711064,0.35706937008288925,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,0.9,5,selective_risk,0.36,0.04274529791482521,0.019116278371205837,0.3069332112415326,0.41306678875846736,5
vogn,robust,0.08,0.25,0.1,mutual_information,clean,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.1,5,selective_risk,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.2,5,selective_risk,0.86,0.11401754250991382,0.050990195135927854,0.7184512183026643,1.0015487816973356,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.3,5,selective_risk,0.5866666666666667,0.0869226987360353,0.038873012632301994,0.47875518359939634,0.694578149733937,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.4,5,selective_risk,0.44000000000000006,0.0651920240520265,0.029154759474226504,0.3590663876995473,0.5209336123004529,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.5,5,selective_risk,0.392,0.0593295878967653,0.026532998322843195,0.3183443966557873,0.46565560334421274,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.6,5,selective_risk,0.38666666666666666,0.050552502960343686,0.022607766610417565,0.32390750655614753,0.4494258267771858,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.7,5,selective_risk,0.3942857142857143,0.042378277069118064,0.018952141659173707,0.3416745690398481,0.4468968595315805,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.8,5,selective_risk,0.395,0.05700877125495689,0.025495097567963917,0.3242256091513322,0.46577439084866784,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,0.9,5,selective_risk,0.40444444444444444,0.04274529791482521,0.019116278371205837,0.351377655685977,0.45751123320291187,5
vogn,robust,0.08,0.25,0.1,mutual_information,delta,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.1,5,selective_risk,0.2,0.0,0.0,0.2,0.2,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.2,5,selective_risk,0.13999999999999999,0.05477225575051661,0.024494897427831782,0.07200216474033896,0.207997835259661,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.3,5,selective_risk,0.22666666666666666,0.05962847939999438,0.02666666666666666,0.15264,0.3006933333333333,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.4,5,selective_risk,0.24,0.022360679774997894,0.009999999999999998,0.21223999999999998,0.26776,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.5,5,selective_risk,0.22400000000000003,0.02190890230020663,0.009797958971132706,0.19680086589613566,0.2511991341038644,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.6,5,selective_risk,0.2666666666666667,0.02357022603955158,0.010540925533894595,0.23740505738457532,0.2959282759487581,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.7,5,selective_risk,0.33142857142857146,0.025555062599997604,0.011428571428571432,0.29970285714285716,0.36315428571428576,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.8,5,selective_risk,0.36,0.028504385627478458,0.012747548783981965,0.32461280457566605,0.3953871954243339,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,0.9,5,selective_risk,0.3911111111111111,0.025337231668869736,0.011331154474650634,0.3596558262894809,0.42256639593274126,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,adv,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.3,5,selective_risk,0.026666666666666665,0.03651483716701107,0.01632993161855452,-0.018665223506440676,0.071998556839774,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.4,5,selective_risk,0.11000000000000001,0.0651920240520265,0.029154759474226504,0.02906638769954724,0.1909336123004528,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.5,5,selective_risk,0.192,0.05215361924162119,0.023323807579381198,0.1272531101596378,0.2567468898403622,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.6,5,selective_risk,0.29333333333333333,0.04944132324730441,0.02211083193570266,0.23195366387982275,0.3547130027868439,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.7,5,selective_risk,0.3314285714285714,0.05190257749881416,0.023211538298959895,0.26699334111065876,0.39586380174648406,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.8,5,selective_risk,0.355,0.05700877125495691,0.025495097567963927,0.2842256091513321,0.42577439084866786,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,0.9,5,selective_risk,0.36444444444444446,0.051159397480983713,0.022879178091082218,0.30093184606360024,0.4279570428252887,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,clean,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.1,5,selective_risk,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.2,5,selective_risk,0.6599999999999999,0.0894427190999916,0.04000000000000001,0.5489599999999999,0.77104,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.3,5,selective_risk,0.4533333333333333,0.05577733510227169,0.024944382578492935,0.38408772729543694,0.5225789393712297,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.4,5,selective_risk,0.34,0.041833001326703784,0.01870828693386971,0.28806579547157773,0.3919342045284223,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.5,5,selective_risk,0.29600000000000004,0.021908902300206635,0.009797958971132708,0.26880086589613567,0.3231991341038644,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.6,5,selective_risk,0.2733333333333333,0.027888667551135844,0.012472191289246468,0.23871053031438513,0.30795613635228153,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.7,5,selective_risk,0.3028571428571428,0.03257644071711824,0.014568627181693675,0.2624146338007612,0.34329965191352446,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.8,5,selective_risk,0.36,0.03354101966249685,0.015,0.31836,0.40164,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,0.9,5,selective_risk,0.4,0.02721655269759086,0.012171612389003689,0.3662116040081258,0.43378839599187424,5
vogn,robust,0.08,0.25,0.1,one_minus_confidence,delta,1.0,5,selective_risk,0.42400000000000004,0.03847076812334268,0.017204650534085247,0.3762398901173794,0.4717601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.1,5,selective_risk,0.96,0.08944271909999157,0.039999999999999994,0.8489599999999999,1.07104,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.2,5,selective_risk,0.8,0.07071067811865477,0.0316227766016838,0.7122151721537259,0.8877848278462742,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.3,5,selective_risk,0.7066666666666667,0.059628479399994376,0.026666666666666658,0.63264,0.7806933333333334,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.4,5,selective_risk,0.6900000000000001,0.0651920240520265,0.029154759474226504,0.6090663876995472,0.7709336123004529,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.5,5,selective_risk,0.7200000000000001,0.05656854249492382,0.02529822128134704,0.6497721377229807,0.7902278622770195,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.6,5,selective_risk,0.7333333333333333,0.04082482904638634,0.018257418583505554,0.6826507393455219,0.7840159273211447,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.7,5,selective_risk,0.7371428571428572,0.031298431857438073,0.013997084244475308,0.6982869512801938,0.7759987630055206,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.8,5,selective_risk,0.7049999999999998,0.020916500663351868,0.009354143466934844,0.6790328977357887,0.730967102264211,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,0.9,5,selective_risk,0.6888888888888889,0.03142696805273545,0.014054567378526131,0.6498734098461003,0.7279043679316775,5
vogn,robust,0.08,0.25,0.15,mutual_information,adv,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.1,5,selective_risk,0.4,0.1414213562373095,0.06324555320336758,0.22443034430745162,0.5755696556925485,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.2,5,selective_risk,0.3,0.1,0.044721359549995794,0.17585350588921167,0.4241464941107883,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.3,5,selective_risk,0.36,0.0760116950066092,0.033993463423951896,0.26563414553510956,0.4543658544648904,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.4,5,selective_risk,0.44000000000000006,0.07416198487095665,0.033166247903554005,0.3479304958197341,0.532069504180266,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.5,5,selective_risk,0.536,0.04560701700396552,0.02039607805437114,0.47938048732106575,0.5926195126789343,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.6,5,selective_risk,0.5466666666666666,0.029814239699997188,0.013333333333333329,0.5096533333333333,0.58368,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.7,5,selective_risk,0.5485714285714286,0.031298431857438073,0.013997084244475308,0.5097155227087652,0.587427334434092,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.8,5,selective_risk,0.595,0.032596012026013234,0.014577379737113247,0.5545331938497736,0.6354668061502263,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,0.9,5,selective_risk,0.6266666666666667,0.042745297914825196,0.01911627837120583,0.5735998779081993,0.6797334554251341,5
vogn,robust,0.08,0.25,0.15,mutual_information,clean,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.1,5,selective_risk,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.2,5,selective_risk,0.9400000000000001,0.0547722557505166,0.024494897427831775,0.8720021647403391,1.007997835259661,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.3,5,selective_risk,0.8400000000000001,0.036514837167011066,0.016329931618554516,0.7946681098268927,0.8853318901731074,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.4,5,selective_risk,0.74,0.04183300132670382,0.018708286933869726,0.6880657954715776,0.7919342045284223,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.5,5,selective_risk,0.7360000000000001,0.04560701700396553,0.02039607805437114,0.6793804873210658,0.7926195126789344,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.6,5,selective_risk,0.74,0.0278886675511359,0.012472191289246492,0.7053771969810517,0.7746228030189483,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.7,5,selective_risk,0.7371428571428572,0.02390457218668788,0.010690449676496978,0.7074661688409016,0.7668195454448128,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.8,5,selective_risk,0.71,0.013693063937629165,0.006123724356957951,0.6930005411850847,0.7269994588149152,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,0.9,5,selective_risk,0.6844444444444444,0.028974232912011778,0.012957670877434003,0.6484739500886876,0.7204149388002012,5
vogn,robust,0.08,0.25,0.15,mutual_information,delta,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.1,5,selective_risk,0.7200000000000001,0.10954451150103327,0.04898979485566358,0.584004329480678,0.8559956705193221,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.2,5,selective_risk,0.54,0.08944271909999156,0.03999999999999999,0.42896000000000006,0.65104,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.3,5,selective_risk,0.5466666666666666,0.05577733510227169,0.024944382578492935,0.47742106062877027,0.6159122727045631,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.4,5,selective_risk,0.5900000000000001,0.04183300132670376,0.018708286933869698,0.5380657954715778,0.6419342045284223,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.5,5,selective_risk,0.632,0.03346640106136305,0.014966629547095779,0.5904526363772621,0.6735473636227379,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.6,5,selective_risk,0.6333333333333333,0.033333333333333326,0.014907119849998594,0.5919511686297372,0.6747154980369294,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.7,5,selective_risk,0.6399999999999999,0.03257644071711824,0.014568627181693675,0.5995574909436183,0.6804425090563815,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.8,5,selective_risk,0.6500000000000001,0.030618621784789753,0.013693063937629164,0.6119880545091416,0.6880119454908586,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,0.9,5,selective_risk,0.6488888888888888,0.042745297914825224,0.01911627837120584,0.5958221001304215,0.7019556776473562,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,adv,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.1,5,selective_risk,0.24,0.0894427190999916,0.04000000000000001,0.12895999999999996,0.35104,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.2,5,selective_risk,0.33999999999999997,0.054772255750516634,0.02449489742783179,0.27200216474033895,0.407997835259661,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.3,5,selective_risk,0.3866666666666667,0.08692269873603532,0.038873012632302,0.2787551835993964,0.49457814973393704,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.4,5,selective_risk,0.4600000000000001,0.08944271909999159,0.04,0.34896000000000005,0.5710400000000001,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.5,5,selective_risk,0.536,0.04560701700396552,0.02039607805437114,0.47938048732106575,0.5926195126789343,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.6,5,selective_risk,0.6133333333333333,0.03800584750330459,0.016996731711975945,0.5661504061008881,0.6605162605657785,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.7,5,selective_risk,0.6114285714285714,0.025555062599997607,0.011428571428571432,0.5797028571428572,0.6431542857142857,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.8,5,selective_risk,0.6199999999999999,0.04472135954999579,0.019999999999999997,0.5644799999999999,0.6755199999999999,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,0.9,5,selective_risk,0.6311111111111112,0.04608098078517269,0.020608041101101555,0.5739031890144533,0.6883190332077691,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,clean,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.1,5,selective_risk,1.0,0.0,0.0,1.0,1.0,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.2,5,selective_risk,0.82,0.04472135954999578,0.019999999999999993,0.7644799999999999,0.87552,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.3,5,selective_risk,0.64,0.08944271909999157,0.039999999999999994,0.5289600000000001,0.7510399999999999,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.4,5,selective_risk,0.61,0.04183300132670378,0.018708286933869705,0.5580657954715776,0.6619342045284223,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.5,5,selective_risk,0.608,0.05932958789676531,0.026532998322843202,0.5343443966557873,0.6816556033442127,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.6,5,selective_risk,0.6266666666666666,0.036514837167011066,0.016329931618554516,0.5813347764935592,0.6719985568397739,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.7,5,selective_risk,0.6285714285714286,0.02020305089104422,0.009035079029052515,0.6034900491867787,0.6536528079560784,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.8,5,selective_risk,0.645,0.02738612787525833,0.012247448713915901,0.6110010823701695,0.6789989176298306,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,0.9,5,selective_risk,0.6444444444444445,0.041573970964154924,0.018592445034090577,0.592831817029809,0.69605707185908,5
vogn,robust,0.08,0.25,0.15,one_minus_confidence,delta,1.0,5,selective_risk,0.664,0.0384707681233427,0.017204650534085257,0.6162398901173793,0.7117601098826207,5
vogn,standard,,,0.01,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,0.9,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,adv,1.0,5,selective_risk,0.012,0.010954451150103323,0.004898979485566356,-0.001599567051932203,0.025599567051932205,5
vogn,standard,,,0.01,mutual_information,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
vogn,standard,,,0.01,mutual_information,clean,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
