comparison_id,architecture,family,seed,eval_split,train_epsilon,rob_lam,robust_config_id,eval_epsilon,subset,score,rho_pessimistic_standard,rho_pessimistic_robust,delta_rho_pessimistic,inverse_alignment_gain_pessimistic,rho_optimistic_standard,rho_optimistic_robust,delta_rho_optimistic,inverse_alignment_gain_optimistic
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,,-0.48988778241745706,,,-0.9189423316987999,-0.47871273176310575,0.44022959993569416,-0.44022959993569416
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,,-0.4441823861890239,,,-0.9028882048473504,-0.42678920104085777,0.47609900380649267,-0.47609900380649267
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,,-0.48171378318234875,,,-0.920383357779557,-0.46961275250609485,0.4507706052734622,-0.4507706052734622
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,,-0.4354952276376338,,,-0.9050276133378629,-0.4162912202275795,0.4887363931102834,-0.4887363931102834
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,,-0.5386495023292345,,,-0.8467027174769367,-0.5038923302401628,0.34281038723677393,-0.34281038723677393
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,,-0.5174594067038586,,,-0.8283184199231176,-0.462772205729823,0.3655462141932946,-0.3655462141932946
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,,-0.6664254481038624,,,-0.80383536846639,-0.6379860766290434,0.16584929183734665,-0.16584929183734665
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,,-0.6627982157429919,,,-0.7772234942584363,-0.6245604816142118,0.15266301264422444,-0.15266301264422444
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,,-0.5454509548859704,,,-0.8381389242773128,-0.516071854247567,0.3220670700297459,-0.3220670700297459
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,,-0.5236355994542701,,,-0.8178671851280691,-0.4738323885658346,0.3440347965622345,-0.3440347965622345
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,,-0.5415649251675225,,,-0.8411386710478026,-0.5108822687257465,0.3302564023220561,-0.3302564023220561
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,,-0.5193956439600003,,,-0.8212928676442238,-0.46842036121065894,0.3528725064335649,-0.3528725064335649
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,,-0.5431226683894101,,,-0.7721580743914374,-0.5031974842602516,0.2689605901311858,-0.2689605901311858
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,,-0.5247906635147691,,,-0.7561854258331246,-0.46352004947647174,0.2926653763566529,-0.2926653763566529
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,,-0.6510634597466316,,,-0.7075230927576724,-0.6418980474126516,0.0656250453450209,-0.0656250453450209
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,,-0.6475680238725889,,,-0.6825164238007883,-0.6282553980708973,0.054261025729891,-0.054261025729891
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,,-0.5501901338250378,,,-0.7510416725875982,-0.5165181439508348,0.2345235286367634,-0.2345235286367634
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,,-0.5330068980294288,,,-0.7325546312758394,-0.47579553752626075,0.25675909374957867,-0.25675909374957867
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,,-0.5442287221434199,,,-0.7552946247073411,-0.510336483834272,0.2449581408730691,-0.2449581408730691
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,,-0.5259313822662598,,,-0.7372807901872965,-0.46917273300667267,0.26810805718062386,-0.26810805718062386
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,,-0.30275734062431886,,,-0.5735143848475791,-0.44566045485529665,0.12785392999228246,-0.12785392999228246
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,,-0.27584394855875777,,,-0.5703642143367452,-0.3993931822602313,0.17097103207651393,-0.17097103207651393
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,,-0.39235576442802095,,,-0.5127900658083855,-0.561535121582476,-0.048745055774090496,0.048745055774090496
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,,-0.37733623957331053,,,-0.5030076161980723,-0.5366160217183121,-0.033608405520239804,0.033608405520239804
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,,-0.32177611449352816,,,-0.5547484505243786,-0.46410062720110135,0.09064782332327725,-0.09064782332327725
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,,-0.29744489584941586,,,-0.549576954496784,-0.4175671699465618,0.13200978455022222,-0.13200978455022222
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,,-0.30275734062431886,,,-0.5570552265043068,-0.45175394877988106,0.10530127772442577,-0.10530127772442577
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed0_eps0p08_lam0p25.json,mlp512x1,vogn,0,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,,-0.27584394855875777,,,-0.5520743638061787,-0.403366358683607,0.1487080051225717,-0.1487080051225717
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,-0.9158697237023373,-0.3852504317209275,0.5306192919814099,-0.5306192919814099,-0.7988010257290917,-0.35724115877316864,0.4415598669559231,-0.4415598669559231
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,-0.9048821452295867,-0.35472254120751556,0.5501596040220711,-0.5501596040220711,-0.7705768364707495,-0.3295846967869815,0.440992139683768,-0.440992139683768
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,-0.8614644865473404,-0.49957562699913616,0.36188885954820427,-0.36188885954820427,-0.7926870916928958,-0.39598148582835346,0.3967056058645423,-0.3967056058645423
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,-0.8433529958041256,-0.5017726477819936,0.341580348022132,-0.341580348022132,-0.7635909677934639,-0.38391184460901145,0.37967912318445246,-0.37967912318445246
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,-0.901979024854253,-0.40230210000101435,0.4996769248532386,-0.4996769248532386,-0.807298357779398,-0.3634891992461117,0.44380915853328623,-0.44380915853328623
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,-0.8891725751635116,-0.376287651045369,0.5128849241181426,-0.5128849241181426,-0.7802860098866378,-0.3378363091809509,0.44244970070568684,-0.44244970070568684
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,-0.9070915737358396,-0.3889126594248255,0.518178914311014,-0.518178914311014,-0.8003554157382942,-0.3529981705718865,0.4473572451664077,-0.4473572451664077
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,-0.8949545697017198,-0.35943305994179553,0.5355215097599243,-0.5355215097599243,-0.7723529047785339,-0.32363458059694966,0.44871832418158425,-0.44871832418158425
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,,-0.6086740223086593,,,-0.8969476044869783,-0.5440026877622182,0.35294491672476014,-0.35294491672476014
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,,-0.5960470948262706,,,-0.8843293721978336,-0.5247197646926501,0.35960960750518345,-0.35960960750518345
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,,-0.7761037502795752,,,-0.7995389217248711,-0.7425622929666778,0.056976628758193315,-0.056976628758193315
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,,-0.7806934590179007,,,-0.7738153406612028,-0.7503797409411591,0.02343559972004372,-0.02343559972004372
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,,-0.618026511126587,,,-0.8535748034346198,-0.5540852054532205,0.2994895979813993,-0.2994895979813993
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,one_minus_confidence,,-0.606430030821794,,,-0.8347717539301793,-0.5360930703836079,0.29867868354657146,-0.29867868354657146
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,,-0.609803487225906,,,-0.8751411242236664,-0.5460939474622651,0.32904717676140127,-0.32904717676140127
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,,-0.5974650802607971,,,-0.8595777030521049,-0.5271325612873162,0.3324451417647887,-0.3324451417647887
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,,-0.5956680905526568,,,-0.7867771183366682,-0.5308041050666888,0.25597301326997934,-0.25597301326997934
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,,-0.5860826862732972,,,-0.7698234803559681,-0.5109663925043405,0.25885708785162764,-0.25885708785162764
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,,-0.7526211076670793,,,-0.6742629113123159,-0.7348565357300008,-0.0605936244176849,0.0605936244176849
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,,-0.7561991522280477,,,-0.6445832967736467,-0.7408090369304806,-0.09622574015683394,0.09622574015683394
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,,-0.6030991047068587,,,-0.7323581661000403,-0.5403529169134711,0.19200524918656925,-0.19200524918656925
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,,-0.5942075574177459,,,-0.7097671031242018,-0.5215607467173684,0.18820635640683336,-0.18820635640683336
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,,-0.5966725898621891,,,-0.7598336904292889,-0.5329463878033115,0.22688730262597745,-0.22688730262597745
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,,-0.5872164181357081,,,-0.7398771124175124,-0.5133029415916046,0.2265741708259078,-0.2265741708259078
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,,-0.5947191070694697,,,-0.7425284985800957,-0.48340709926305675,0.259121399317039,-0.259121399317039
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,,-0.5840469000617448,,,-0.7280126384729512,-0.461410542912529,0.2666020955604222,-0.2666020955604222
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,,-0.7253194842247751,,,-0.6359161222522662,-0.692398890297837,-0.05648276804557073,0.05648276804557073
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,mutual_information,,-0.7252293041104323,,,-0.6115973299611251,-0.6934490283427927,-0.0818516983816675,0.0818516983816675
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,one_minus_confidence,,-0.6036112047175213,,,-0.702771378650794,-0.4911841003805373,0.2115872782702567,-0.2115872782702567
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,one_minus_confidence,,-0.5938360240459722,,,-0.6847599593792546,-0.4699317999149535,0.21482815946430112,-0.21482815946430112
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,predictive_entropy,,-0.5963522497302629,,,-0.7181995147427617,-0.48377056324746515,0.23442895149529652,-0.23442895149529652
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,predictive_entropy,,-0.585766539575127,,,-0.7014383703408341,-0.46182532059332876,0.23961304974750536,-0.23961304974750536
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,expected_entropy,,-0.28457972865258613,,,-0.6103887676158329,-0.4286437996132326,0.18174496800260032,-0.18174496800260032
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,expected_entropy,,-0.2702369826512611,,,-0.6109603360291379,-0.4037062791734917,0.20725405685564618,-0.20725405685564618
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,mutual_information,,-0.3978429345609426,,,-0.5503219268663777,-0.6498456584239553,-0.09952373155757754,0.09952373155757754
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,mutual_information,,-0.39151664536153136,,,-0.5468167897854243,-0.6474035914692203,-0.10058680168379608,0.10058680168379608
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,one_minus_confidence,,-0.28979485262759286,,,-0.5904495673670511,-0.44028740158189084,0.15016216578516028,-0.15016216578516028
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,one_minus_confidence,,-0.2754772297430355,,,-0.5897179927925834,-0.41655432249743907,0.17316367029514435,-0.17316367029514435
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,all,predictive_entropy,,-0.28457972865258613,,,-0.5952474374269142,-0.43013404344083683,0.16511339398607738,-0.16511339398607738
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed1_eps0p08_lam0p25.json,mlp512x1,vogn,1,val,0.08,0.25,robust_eps0p08_lam0p25,0.1,clean_correct,predictive_entropy,,-0.2702369826512611,,,-0.5947856106235261,-0.40528105986684054,0.18950455075668554,-0.18950455075668554
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,expected_entropy,-0.9131292921394852,-0.4132573626707575,0.4998719294687277,-0.4998719294687277,-0.7911780734315068,-0.4132573626707575,0.3779207107607493,-0.3779207107607493
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,expected_entropy,-0.9017291425508046,-0.36042967638451745,0.5412994661662871,-0.5412994661662871,-0.761627388238912,-0.36042967638451745,0.4011977118543945,-0.4011977118543945
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,mutual_information,-0.8987279939623185,-0.49800192376198155,0.40072607020033696,-0.40072607020033696,-0.7930624538908871,-0.49800192376198155,0.2950605301289056,-0.2950605301289056
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,mutual_information,-0.8876242487240732,-0.4793273076140943,0.4082969411099789,-0.4082969411099789,-0.7649820471771988,-0.4793273076140943,0.28565473956310444,-0.28565473956310444
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,one_minus_confidence,-0.9120177825486301,-0.42264286902639725,0.48937491352223284,-0.48937491352223284,-0.7890843173655286,-0.42264286902639725,0.3664414483391314,-0.3664414483391314
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,one_minus_confidence,-0.9006904100596886,-0.384473339123127,0.5162170709365617,-0.5162170709365617,-0.7593510125307886,-0.384473339123127,0.37487767340766165,-0.37487767340766165
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,all,predictive_entropy,-0.9088282332879153,-0.42108517353460556,0.4877430597533097,-0.4877430597533097,-0.7930101099892377,-0.42108517353460556,0.37192493645463215,-0.37192493645463215
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.01,clean_correct,predictive_entropy,-0.8970821814063389,-0.3769621089173919,0.520120072488947,-0.520120072488947,-0.763843859323137,-0.3769621089173919,0.38688175040574513,-0.38688175040574513
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,expected_entropy,,-0.5616886207976823,,,-0.911610043789778,-0.4930491564190804,0.4185608873706975,-0.4185608873706975
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,expected_entropy,,-0.5369512623975945,,,-0.9001194277343518,-0.45767391750946007,0.44244551022489176,-0.44244551022489176
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,mutual_information,,-0.7350756143186472,,,-0.8507143776046848,-0.6816165163087623,0.16909786129592252,-0.16909786129592252
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,mutual_information,,-0.7276946602700615,,,-0.8340571105498923,-0.6716191690828429,0.16243794146704937,-0.16243794146704937
/home/user/thesis/UncertaintyAndRobustnessInBNNs/runs/mlp512x1/vogn/seed2_eps0p08_lam0p25.json,mlp512x1,vogn,2,val,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,one_minus_confidence,,-0.57518174052111,,,-0.9046464226566244,-0.5005989656237033,0.4040474570329211,-0.4040474570329211
