architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,one_minus_confidence,rho_optimistic,5,-0.7126392833846931,0.019906704569742313,-0.7373567217718204,-0.6879218449975657
mlp512x1,vogn,val,standard,,,standard,0.08,all,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,all,predictive_entropy,rho_optimistic,5,-0.7320907808400585,0.014923183989545027,-0.7506203611384474,-0.7135612005416696
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.08,clean_correct,predictive_entropy,rho_optimistic,5,-0.717592137761563,0.013301079756663975,-0.7341076096326495,-0.7010766658904766
mlp512x1,vogn,val,standard,,,standard,0.1,all,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,all,expected_entropy,rho_optimistic,5,-0.602497056290874,0.03870046598538066,-0.6505500316186306,-0.5544440809631175
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,expected_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,expected_entropy,rho_optimistic,5,-0.6018315436737451,0.040571907646630656,-0.6522082207370145,-0.5514548666104758
mlp512x1,vogn,val,standard,,,standard,0.1,all,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,all,mutual_information,rho_optimistic,5,-0.5287571226642857,0.045451085138685426,-0.5851920987602854,-0.4723221465682858
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,mutual_information,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,mutual_information,rho_optimistic,5,-0.522592799163038,0.04829065417271453,-0.5825535658990061,-0.46263203242707
mlp512x1,vogn,val,standard,,,standard,0.1,all,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,all,one_minus_confidence,rho_optimistic,5,-0.5828729721424407,0.048453736253829656,-0.6430362320272816,-0.5227097122575999
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,one_minus_confidence,rho_optimistic,5,-0.5807336525198389,0.05115534993906145,-0.6442514088546866,-0.5172158961849912
mlp512x1,vogn,val,standard,,,standard,0.1,all,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,all,predictive_entropy,rho_optimistic,5,-0.5844882148953296,0.04547286414959738,-0.6409502332050954,-0.5280261965855639
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,predictive_entropy,rho_pessimistic,0,,,,
mlp512x1,vogn,val,standard,,,standard,0.1,clean_correct,predictive_entropy,rho_optimistic,5,-0.5824350684624587,0.04792911992366497,-0.6419469311372643,-0.5229232057876532
