architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,task,tau,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.05298639455782313,0.01073743315368196,0.03965411037777673,0.06631867873786952
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,pgd_failure,,auroc,5,0.8785017730496454,0.05057670731568269,0.8157024964280732,0.9413010496712175
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,pgd_failure,,auprc,5,0.6205607315389924,0.06716239677605437,0.5371676014290891,0.7039538616488956
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,all,predictive_entropy,pgd_failure,,prevalence,5,0.052000000000000005,0.010954451150103319,0.03839825238683489,0.06560174761316512
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,3,0.9929078014184397,0.012284048280630353,0.9623925338315641,1.0234230690053154
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,3,0.8333333333333334,0.28867513459481287,0.11622454504175639,1.5504421216249105
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.012588652482269503,0.011493239593793564,-0.0016820893440740187,0.026859394308613026
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,3,0.9927536231884058,0.012551092808470117,0.9615749802192067,1.0239322661576047
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,3,0.8333333333333334,0.28867513459481287,0.11622454504175639,1.5504421216249105
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.012677304964539008,0.011574157905905007,-0.0016939102167487091,0.027048520145826725
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,pgd_failure,,auroc,3,0.9858156028368793,0.012284048280630353,0.9553003352500037,1.016330870423755
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,pgd_failure,,auprc,3,0.6666666666666666,0.28867513459481287,-0.05044212162491035,1.3837754549582435
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.05,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.0125,0.01141088661469096,-0.00166848709704699,0.026668487097046993
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8711744801279686,0.04059517852736255,0.820768908449888,0.9215800518060492
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.5,auprc,5,0.6119918763726814,0.0912663839821846,0.4986696931357621,0.7253140596096007
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.07357924761023743,0.011512423627702568,0.05928468565964878,0.08787380956082608
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.9,auroc,5,0.8607084785133565,0.05074516127498692,0.7977000386751615,0.9237169183515516
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.9,auprc,5,0.5793471565003399,0.07049578687550556,0.49181507591197915,0.6668792370887006
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.10038647342995169,0.011398304774109793,0.08623360875138547,0.11453933810851791
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,pgd_failure,,auroc,5,0.8446037619488127,0.050548131288646526,0.7818399671512231,0.9073675567464023
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,pgd_failure,,auprc,5,0.5384025583281875,0.11086100977638162,0.40075043368433894,0.6760546829720361
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,expected_entropy,pgd_failure,,prevalence,5,0.076,0.00894427190999916,0.06489421957920882,0.08710578042079117
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8757105943152454,0.1086298522222415,0.740828817680693,1.010592370949798
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,5,0.5415584415584416,0.3224468979908941,0.14118773699066678,0.9419291461262164
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.031629949648149844,0.01218001773470788,0.016506460129479705,0.04675343916681998
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,5,0.8493612078977932,0.07224727449907961,0.7596543681839412,0.9390680476116453
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,5,0.4430902430902431,0.136373253041179,0.27376048447107915,0.612420001709407
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.059302325581395345,0.012164488562644625,0.04419811807659806,0.07440653308619263
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.8434782608695652,0.09740246442269501,0.7225371274595819,0.9644193942795486
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.4045937657114127,0.3361958783267841,-0.01284855275144825,0.8220360841742737
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.0375,0.009316949906249122,0.025931478728342526,0.04906852127165747
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.5,auroc,5,0.9025716746646978,0.055183510878887024,0.834052295911898,0.9710910534174976
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.5,auprc,5,0.6538689088689089,0.12207857110968133,0.5022883421698594,0.8054494755679584
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.5,prevalence,5,0.07357924761023743,0.011512423627702568,0.05928468565964878,0.08787380956082608
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.9,auroc,5,0.8946806039488966,0.06197797051826046,0.8177247892746383,0.9716364186231549
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.9,auprc,5,0.6462048784548784,0.13253618930030503,0.48163946374157074,0.810770293168186
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,certified_below_threshold,0.9,prevalence,5,0.10038647342995169,0.011398304774109793,0.08623360875138547,0.11453933810851791
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,pgd_failure,,auroc,5,0.8766034535923527,0.06589302643137039,0.794786454939831,0.9584204522448744
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,pgd_failure,,auprc,5,0.6059407542921476,0.12341878392516822,0.4526960935901767,0.7591854149941184
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,mutual_information,pgd_failure,,prevalence,5,0.076,0.00894427190999916,0.06489421957920882,0.08710578042079117
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,5,0.9073458840900702,0.08361884589585028,0.8035193735698444,1.0111723946102962
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,5,0.56,0.2968819443632248,0.19137237796745094,0.9286276220325491
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,0.031629949648149844,0.01218001773470788,0.016506460129479705,0.04675343916681998
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,5,0.8856562137049944,0.07512989754249808,0.792370124737737,0.9789423026722517
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,5,0.539765965029123,0.186553295026799,0.3081294548480614,0.7714024752101846
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,0.059302325581395345,0.012164488562644625,0.04419811807659806,0.07440653308619263
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,pgd_failure,,auroc,5,0.8717391304347826,0.08976444705244598,0.7602818482110925,0.9831964126584727
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,pgd_failure,,auprc,5,0.5333556149732621,0.302490471339549,0.15776408691125665,0.9089471430352676
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.0375,0.009316949906249122,0.025931478728342526,0.04906852127165747
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.8707499692383415,0.03621653083292089,0.825781206763267,0.9157187317134159
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.6116713635521684,0.08872865644902321,0.501500185230426,0.7218425418739108
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.07357924761023743,0.011512423627702568,0.05928468565964878,0.08787380956082608
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.8594889663182347,0.0508615596816821,0.796335998768998,0.9226419338674714
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.9,auprc,5,0.5797080178612013,0.0727234742903899,0.48940989801052714,0.6700061377118754
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.10038647342995169,0.011398304774109793,0.08623360875138547,0.11453933810851791
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,pgd_failure,,auroc,5,0.8431853222325009,0.04853696219438161,0.7829187236935601,0.9034519207714417
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,pgd_failure,,auprc,5,0.5380528435434883,0.1095112445344596,0.40207667380656104,0.6740290132804154
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,one_minus_confidence,pgd_failure,,prevalence,5,0.076,0.00894427190999916,0.06489421957920882,0.08710578042079117
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,5,0.8757105943152454,0.1086298522222415,0.740828817680693,1.010592370949798
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,5,0.5415584415584416,0.3224468979908941,0.14118773699066678,0.9419291461262164
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.031629949648149844,0.01218001773470788,0.016506460129479705,0.04675343916681998
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,5,0.8469221835075494,0.07584191073795743,0.7527520133892442,0.9410923536258546
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,5,0.4439144189144189,0.14318614742618088,0.26612533461383353,0.6217035032150042
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.059302325581395345,0.012164488562644625,0.04419811807659806,0.07440653308619263
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,pgd_failure,,auroc,5,0.8413043478260869,0.09860798634818893,0.7188663612421724,0.9637423344100013
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,pgd_failure,,auprc,5,0.4039401709401709,0.33673511877256135,-0.014171702970587008,0.8220520448509288
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.0375,0.009316949906249122,0.025931478728342526,0.04906852127165747
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.5,auroc,5,0.8711744801279686,0.04059517852736255,0.820768908449888,0.9215800518060492
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.5,auprc,5,0.6119918763726814,0.0912663839821846,0.4986696931357621,0.7253140596096007
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.07357924761023743,0.011512423627702568,0.05928468565964878,0.08787380956082608
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.9,auroc,5,0.8607084785133565,0.05074516127498692,0.7977000386751615,0.9237169183515516
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.9,auprc,5,0.5793471565003399,0.07049578687550556,0.49181507591197915,0.6668792370887006
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.10038647342995169,0.011398304774109793,0.08623360875138547,0.11453933810851791
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,pgd_failure,,auroc,5,0.8446037619488127,0.050548131288646526,0.7818399671512231,0.9073675567464023
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,pgd_failure,,auprc,5,0.5384025583281875,0.11086100977638162,0.40075043368433894,0.6760546829720361
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,all,predictive_entropy,pgd_failure,,prevalence,5,0.076,0.00894427190999916,0.06489421957920882,0.08710578042079117
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,5,0.8757105943152454,0.1086298522222415,0.740828817680693,1.010592370949798
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,5,0.5415584415584416,0.3224468979908941,0.14118773699066678,0.9419291461262164
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.031629949648149844,0.01218001773470788,0.016506460129479705,0.04675343916681998
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,5,0.8493612078977932,0.07224727449907961,0.7596543681839412,0.9390680476116453
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,5,0.4430902430902431,0.136373253041179,0.27376048447107915,0.612420001709407
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.059302325581395345,0.012164488562644625,0.04419811807659806,0.07440653308619263
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.8434782608695652,0.09740246442269501,0.7225371274595819,0.9644193942795486
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.4045937657114127,0.3361958783267841,-0.01284855275144825,0.8220360841742737
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.07,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.0375,0.009316949906249122,0.025931478728342526,0.04906852127165747
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,auroc,5,0.8653695158573207,0.050646430908477896,0.8024836659607493,0.9282553657538921
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,auprc,5,0.5977755630610995,0.10012351124258002,0.473455803777438,0.7220953223447609
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.10264371613585303,0.028166126706121588,0.06767085063601629,0.1376165816356898
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,auroc,5,0.8692021689621174,0.045699283946189315,0.812459013342443,0.9259453245817919
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,auprc,5,0.6153329725829726,0.08167859650437671,0.5139155998796762,0.716750345286269
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.12045439551377204,0.012983256565580945,0.10433355325684754,0.13657523777069655
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,auroc,5,0.8252081628067472,0.04420495156825523,0.7703204659021037,0.8800958597113908
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,auprc,5,0.4881113320106455,0.05452077982818906,0.42041484254398914,0.5558078214773019
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,expected_entropy,pgd_failure,,prevalence,5,0.1,0.024494897427831785,0.0695855677241673,0.13041443227583271
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,5,0.852744684177611,0.1024740493023551,0.725506346408719,0.9799830219465029
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,5,0.5086219336219336,0.32473092958189964,0.10541522925684715,0.9118286379870202
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,0.05985911749069643,0.03246693991661122,0.01954608706439557,0.1001721479169973
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,5,0.85942287708013,0.06748612934631221,0.7756277798926916,0.9432179742675684
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,5,0.5129705382336961,0.16219614109849795,0.31157742918411324,0.714363647283279
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,0.0773323647557161,0.01588878187795187,0.05760383632255087,0.09706089318888134
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.8013425457813728,0.05293676649743846,0.7356128686401843,0.8670722229225613
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.2822940458234576,0.10872668154503577,0.14729203970482105,0.41729605194209407
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.0625,0.02551551815399144,0.03081829971267426,0.09418170028732574
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,auroc,5,0.9025404532111849,0.05442920320520943,0.8349576711403595,0.9701232352820104
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,auprc,5,0.653016206016206,0.11736596293163175,0.5072871152294813,0.7987452968029307
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.5,prevalence,5,0.10264371613585303,0.028166126706121588,0.06767085063601629,0.1376165816356898
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,auroc,5,0.9056072890167883,0.049598023997030144,0.8440232082376297,0.967191369795947
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,auprc,5,0.6860372754180804,0.103699748024275,0.5572770316735361,0.8147975191626246
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,certified_below_threshold,0.9,prevalence,5,0.12045439551377204,0.012983256565580945,0.10433355325684754,0.13657523777069655
mlp512x1,bbb,val,robust,0.08,0.25,robust_eps0p08_lam0p25,0.08,all,mutual_information,pgd_failure,,auroc,5,0.8605086747877445,0.05196167895781984,0.7959897287395975,0.9250276208358915
