architecture,family,eval_split,train_epsilon,rob_lam,robust_config_id,outcome_group,eval_epsilon,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,accuracy,5,0.11539999999999999,0.007797435475847178,0.10571820509132371,0.12508179490867627
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,brier,5,-0.19700254872441292,0.014125017168146844,-0.21454107401611094,-0.1794640234327149
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,ece,5,-0.08774459859132765,0.00723087375834622,-0.0967229142126225,-0.0787662829700328
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,ece_adaptive,5,-0.08684568774700166,0.006235522840966263,-0.09458811196860673,-0.0791032635253966
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_confidence,5,0.02851786454916001,0.0018662921181239233,0.02620055681595409,0.03083517228236593
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_predictive_entropy,5,-0.06487159535738293,0.0061062418779879455,-0.0724534960616047,-0.05728969465316116
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,nll,5,-0.5451137214899063,0.016126958079446415,-0.5651379847376963,-0.5250894582421164
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,frac_p_safe_lower_geq_0p5,5,0.9399999999999998,0.014142135623730963,0.9224402193382981,0.9575597806617016
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,frac_p_safe_point_geq_0p9,5,0.9399999999999998,0.014142135623730963,0.9224402193382981,0.9575597806617016
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_interval_width,5,-0.4669025535285578,0.039143416016426034,-0.5155055239628666,-0.418299583094249
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_net_frac_safe,5,0.9399999999999998,0.014142135623730963,0.9224402193382981,0.9575597806617016
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_net_frac_unsafe,5,-0.43200000000000005,0.04147288270665543,-0.4834953853585816,-0.3805046146414185
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_lower,5,0.8695,0.013081475451951062,0.8532572028879261,0.885742797112074
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_point,5,0.9399999999999998,0.014142135623730963,0.9224402193382981,0.9575597806617016
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_upper,5,0.40259744647144224,0.04019038378694394,0.3526944938492017,0.4525003990936828
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_property_evaluations,5,-6.0359999999999925,2.9536553624280555,-9.7034475266284,-2.368552473371585
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_unknown_frac,5,-0.5035051546391752,0.04240084743386375,-0.5561527603911343,-0.45085754888721613
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,median_p_safe_point,5,1.0,0.0,1.0,1.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,accuracy,5,0.40149999999999997,0.013629013170439,0.3845773450152209,0.41842265498477904
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,brier,5,-0.7183452308177948,0.029375386994148128,-0.7548195912817316,-0.681870870353858
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,ece,5,-0.35337427743077277,0.019164791691427423,-0.37717050930709284,-0.3295780455544527
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,ece_adaptive,5,-0.3537658510744572,0.01936806679135803,-0.3778144823240923,-0.32971721982482205
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,mean_confidence,5,0.047699238869547855,0.005834632431275897,0.040454585836880476,0.054943891902215235
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,mean_predictive_entropy,5,-0.10476534855763815,0.012634455504247686,-0.12045309709416989,-0.08907760002110642
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,nll,5,-2.4289580047130586,0.21222575227844698,-2.6924710808089167,-2.1654449286172004
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,frac_p_safe_lower_geq_0p5,5,0.9279999999999999,0.026832815729997444,0.8946826587376264,0.9613173412623734
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,frac_p_safe_point_geq_0p9,5,0.9279999999999999,0.026832815729997444,0.8946826587376264,0.9613173412623734
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_interval_width,5,-0.1890076923076923,0.040430975221931634,-0.23920937865303324,-0.13880600596235135
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_net_frac_safe,5,0.9279999999999999,0.026832815729997444,0.8946826587376264,0.9613173412623734
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_net_frac_unsafe,5,-0.724,0.045607017003965515,-0.7806285910792908,-0.6673714089207091
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_p_safe_lower,5,0.8583999999999999,0.024820354550247635,0.8275814593323044,0.8892185406676955
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_p_safe_point,5,0.9279999999999999,0.026832815729997444,0.8946826587376264,0.9613173412623734
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_p_safe_upper,5,0.6693923076923077,0.04239398891184914,0.6167532179202151,0.7220313974644004
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_property_evaluations,5,-3.539999999999998,1.0521406750050102,-4.846405197199526,-2.2335948028004697
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,mean_unknown_frac,5,-0.20408247422680414,0.043807858815458116,-0.25847711535635187,-0.14968783309725642
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.07,median_p_safe_point,5,1.0,0.0,1.0,1.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,accuracy,5,0.6646,0.012466956324620708,0.6491202291645397,0.6800797708354602
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,brier,5,-1.267451885342598,0.031093874198848834,-1.3060600294999856,-1.2288437411852104
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,ece,5,-0.644857816323638,0.01877114925019309,-0.6681652765525123,-0.6215503560947637
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,ece_adaptive,5,-0.6466241440713405,0.019021802072213555,-0.6702428308853658,-0.6230054572573152
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,mean_confidence,5,0.0179742439478636,0.00825894039230762,0.007719414999424358,0.028229072896302845
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,mean_predictive_entropy,5,-0.030721691363656246,0.01893805563974871,-0.05423639324751198,-0.007206989479800516
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.07,nll,5,-6.2566394925117494,0.6941957591530984,-7.118597374357883,-5.394681610665616
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,frac_p_safe_lower_geq_0p5,5,0.9,0.031622776601683784,0.8607351367704489,0.9392648632295512
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,frac_p_safe_point_geq_0p9,5,0.9,0.031622776601683784,0.8607351367704489,0.9392648632295512
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_interval_width,5,-0.06466712328767121,0.05157652507330872,-0.1287078376236524,-0.0006264089516900134
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_net_frac_safe,5,0.9,0.031622776601683784,0.8607351367704489,0.9392648632295512
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_net_frac_unsafe,5,-0.8320000000000002,0.033466401061363026,-0.8735540253473429,-0.7904459746526574
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_lower,5,0.8324999999999999,0.02925106835655757,0.796180001512665,0.8688199984873348
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_point,5,0.9,0.031622776601683784,0.8607351367704489,0.9392648632295512
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_p_safe_upper,5,0.7678328767123289,0.02931710065290288,0.7314308882999033,0.8042348651247545
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_property_evaluations,5,-3.404000000000002,1.770276814512354,-5.6020889874348345,-1.2059110125651697
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,mean_unknown_frac,5,-0.06969072164948453,0.05594415173642678,-0.13915456077065425,-0.00022688252831480626
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.08,median_p_safe_point,5,1.0,0.0,1.0,1.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,accuracy,5,0.7469000000000001,0.006268971207463008,0.7391160441459174,0.7546839558540829
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,brier,5,-1.4558634489774704,0.021637175362068838,-1.4827295506473728,-1.428997347307568
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,ece,5,-0.7487166792839768,0.012498390077925102,-0.7642354802792435,-0.7331978782887101
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,ece_adaptive,5,-0.7499460133194925,0.00972022144095597,-0.7620152623372959,-0.7378767643016891
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,mean_confidence,5,-0.0030466945320368087,0.005305776224039545,-0.009634685851952221,0.003541296787878603
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,mean_predictive_entropy,5,0.021547567798689854,0.013131275794849186,0.005242935393741106,0.0378522002036386
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.08,nll,5,-8.681447458267211,0.960734670029179,-9.874357109868615,-7.488537806665807
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,frac_p_safe_lower_geq_0p5,5,0.76,0.03162277660168382,0.7207351367704489,0.7992648632295511
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,frac_p_safe_point_geq_0p9,5,0.76,0.03162277660168382,0.7207351367704489,0.7992648632295511
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_interval_width,5,0.11784976226579968,0.03324088715382647,0.07657574941853937,0.15912377511306
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_net_frac_safe,5,0.76,0.03162277660168382,0.7207351367704489,0.7992648632295511
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_net_frac_unsafe,5,-0.8879999999999999,0.017888543819998316,-0.9102115608415823,-0.8657884391584175
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_lower,5,0.703,0.029251068356557535,0.6666800015126652,0.7393199984873348
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_point,5,0.76,0.03162277660168382,0.7207351367704489,0.7992648632295511
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_p_safe_upper,5,0.8208497622657998,0.016926915212039536,0.7998322210463626,0.8418673034852369
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_property_evaluations,5,-0.44800000000000184,2.746947396656882,-3.858785687388407,2.9627856873884038
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,mean_unknown_frac,5,0.12672164948453607,0.035525779179206234,0.08261056846957882,0.17083273049949332
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.1,median_p_safe_point,5,1.0,0.0,1.0,1.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,accuracy,5,0.8176,0.0074699397587932115,0.8083248447327556,0.8268751552672444
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,brier,5,-1.646163645386696,0.017430645632521644,-1.6678066505340456,-1.6245206402393462
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,ece,5,-0.8659202810138463,0.007776328010190993,-0.875575867542324,-0.8562646944853687
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,ece_adaptive,5,-0.8680467983603478,0.008463097470237409,-0.878555121802431,-0.8575384749182646
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,mean_confidence,5,-0.05085716412216423,0.0028002078179364936,-0.0543340813571847,-0.04738024688714377
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,mean_predictive_entropy,5,0.13946537599986703,0.0051382133368786925,0.13308544148437432,0.14584531051535973
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.1,nll,5,-13.84940197467804,1.4141197472293425,-15.605263553961722,-12.093540395394358
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,accuracy,5,0.6137,0.011294910358210031,0.5996755164452718,0.6277244835547282
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,brier,5,-1.4211732506752015,0.017985207813447843,-1.4435048357173728,-1.3988416656330303
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,ece,5,-0.8135391713112592,0.018271457315141532,-0.8362261820541872,-0.7908521605683312
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,ece_adaptive,5,-0.8141756191909314,0.018292233573907794,-0.8368884270663869,-0.7914628113154759
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,mean_confidence,5,-0.20047560959011318,0.008322693337637108,-0.21080959827554752,-0.19014162090467884
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,mean_predictive_entropy,5,0.4990979548352884,0.01914203048171478,0.4753299847336241,0.5228659249369527
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.15,nll,5,-22.66843295097351,1.0378393560225947,-23.957080715265747,-21.379785186681275
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,accuracy,5,-0.00019999999999997797,0.003012474066278404,-0.003940480593620373,0.0035404805936204166
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,brier,5,0.00025054924190044404,0.004412975743763082,-0.005228883864076653,0.005729982347877542
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,ece,5,3.742505908013311e-05,0.002043529045032125,-0.002499951385419975,0.0025748015035802407
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,ece_adaptive,5,-7.722027897834292e-05,0.0024030245619009985,-0.003060969364290185,0.0029065288063334993
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,mean_confidence,5,-0.00028622277081011835,0.0011009574793601432,-0.0016532420364847719,0.001080796494864535
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,mean_mutual_information,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,mean_predictive_entropy,5,0.0025972607165480675,0.002754069146399324,-0.0008223677910997448,0.00601688922419588
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,n,5,0.0,0.0,0.0,0.0
mlp512x1,deterministic,val,0.08,0.25,robust_eps0p08_lam0p25,clean,,nll,5,0.020968742668628693,0.011901088351032913,0.0061915897237089235,0.03574589561354846
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,frac_p_safe_lower_geq_0p5,5,0.01200000000000001,0.010954451150103331,-0.001601747613165113,0.025601747613165134
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,frac_p_safe_point_geq_0p9,5,0.04799999999999995,0.017888543819998288,0.025788439158417643,0.07021156084158225
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_interval_width,5,-0.017995769176751827,0.003879022438490969,-0.022812211686850638,-0.013179326666653016
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_net_frac_safe,5,0.0040000000000000036,0.008944271909999166,-0.0071057804207911805,0.015105780420791188
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_net_frac_unsafe,5,-0.003999999999999999,0.008944271909999158,-0.015105780420791172,0.007105780420791173
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_lower,5,0.021862757178415414,0.007584868840302842,0.01244489860831384,0.03128061574851699
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_point,5,0.02244985763521381,0.007702119989332799,0.012886412534613713,0.0320133027358139
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_p_safe_upper,5,0.0038669880016635404,0.007775198211793325,-0.005787195696818516,0.013521171700145598
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_property_evaluations,5,-18.836,4.103349851036346,-23.930981782066606,-13.74101821793339
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,mean_unknown_frac,5,-0.015880843146817123,0.0026144937160559644,-0.01912716586757379,-0.012634520426060458
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.01,median_p_safe_point,5,0.0,0.0,0.0,0.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,accuracy,5,0.008399999999999986,0.0018165902124585027,0.006144405333700936,0.010655594666299034
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,brier,5,-0.009226378053426743,0.0023266311902745422,-0.012115272239488613,-0.006337483867364872
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,ece,5,0.0012554602324962663,0.004118102807943187,-0.0038578397650286195,0.006368760230021152
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,ece_adaptive,5,0.0005670021653175312,0.00358669554023064,-0.0038864685595048553,0.005020472890139917
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,mean_confidence,5,0.007280900132296963,0.0016213624184296528,0.005267712789292276,0.00929408747530165
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,mean_mutual_information,5,-0.01355273665393247,0.0020442626025687035,-0.016091023930416358,-0.011014449377448582
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,mean_predictive_entropy,5,-0.013609003526754631,0.00536171044400741,-0.020266446353871752,-0.00695156069963751
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,n,5,0.0,0.0,0.0,0.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.01,nll,5,-0.007994598150253296,0.009315944104533796,-0.019561870554131514,0.003572674253624923
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,accuracy,5,0.0792,0.01059245014149229,0.06604773600654067,0.09235226399345935
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,brier,5,-0.1161467656493187,0.012661711008104528,-0.1318683563637424,-0.10042517493489501
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,ece,5,-0.026969168867170816,0.00512911383145458,-0.033337804854376936,-0.020600532879964696
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,ece_adaptive,5,-0.02337393586635591,0.007431007347272068,-0.03260075015985129,-0.014147121572860527
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mc_samples,5,0.0,0.0,0.0,0.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_confidence,5,0.0527290756211624,0.00774739888295651,0.04310940934847124,0.06234874189385356
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_mutual_information,5,-0.05778082276626471,0.007490212230592576,-0.06708114963189701,-0.048480495900632394
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,mean_predictive_entropy,5,-0.11993302477707743,0.017387055602718318,-0.14152190575373982,-0.09834414380041505
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,n,5,0.0,0.0,0.0,0.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.03,nll,5,-0.22722477912902833,0.02677951695882256,-0.2604759412260855,-0.1939736170319712
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,frac_p_safe_lower_geq_0p5,5,0.9359999999999999,0.021908902300206604,0.9087965047736698,0.9632034952263301
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,frac_p_safe_point_geq_0p9,5,0.8960000000000001,0.016733200530681523,0.8752229873263287,0.9167770126736715
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_interval_width,5,-0.5273702897132234,0.03048090748460148,-0.5652173351694327,-0.4895232442570141
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_net_frac_safe,5,0.9359999999999999,0.021908902300206617,0.9087965047736698,0.9632034952263301
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_net_frac_unsafe,5,-0.28,0.0565685424949238,-0.3502391226468067,-0.2097608773531934
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_lower,5,0.8582313894738274,0.010254371043744569,0.8454989061245866,0.8709638728230682
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_point,5,0.9287313894738274,0.01025437104374443,0.9159989061245868,0.941463872823068
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_p_safe_upper,5,0.3308610997606041,0.02664798787822582,0.2977732525876408,0.36394894693356744
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_property_evaluations,5,-100.5,10.204303013925053,-113.1703156791529,-87.8296843208471
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,mean_unknown_frac,5,-0.5457878168182226,0.028747789459239653,-0.5814829120177022,-0.5100927216187431
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,certification,0.05,median_p_safe_point,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,accuracy,5,0.30569999999999997,0.029651306885194774,0.2688830397409622,0.3425169602590377
mlp512x1,mc_dropout,val,0.08,0.25,robust_eps0p08_lam0p25,pgd,0.05,brier,5,-0.46685898005962373,0.04276265025470988,-0.519955823348676,-0.41376213677057144
